date,Exclusive Books,Download,Wattpad,textbook,ebook,poetry,Amazon books,novel
2024-10-02,0,57,19,0,0,23,0,11
2024-10-03,0,59,0,0,0,22,0,0
2024-10-04,19,49,21,0,0,26,0,0
2024-10-05,0,55,16,0,0,27,0,10
2024-10-06,0,65,26,0,0,30,0,20
2024-10-07,0,66,17,14,0,33,0,11
2024-10-08,0,50,14,0,0,34,0,0
2024-10-09,0,67,18,0,0,22,0,9
2024-10-10,17,66,0,0,0,33,0,0
2024-10-11,15,52,13,0,0,21,0,10
2024-10-12,16,67,24,0,16,25,0,12
2024-10-13,20,57,39,0,0,29,0,13
2024-10-14,0,57,0,0,14,25,0,23
2024-10-15,13,68,21,0,0,32,0,15
2024-10-16,0,64,22,0,0,26,0,14
2024-10-17,0,61,14,0,0,27,0,12
2024-10-18,14,52,21,0,0,31,0,10
2024-10-19,0,61,0,0,0,24,0,0
2024-10-20,0,74,27,0,0,25,0,18
2024-10-21,0,74,0,0,0,35,0,14
2024-10-22,13,67,25,0,0,20,0,11
2024-10-23,0,58,13,0,0,23,0,12
2024-10-24,0,60,22,0,0,29,0,11
2024-10-25,0,46,16,0,0,26,0,12
2024-10-26,0,62,0,0,0,30,0,0
2024-10-27,0,41,19,0,0,23,0,12
2024-10-28,0,53,23,0,0,29,0,14
2024-10-29,0,52,16,0,0,28,0,0
2024-10-30,0,51,17,0,0,24,0,10
2024-10-31,0,68,0,0,0,23,0,8
2024-11-01,0,56,15,0,0,26,0,11
2024-11-02,0,43,20,0,0,22,0,0
2024-11-03,35,56,28,0,18,35,0,0
2024-11-04,13,52,19,0,0,28,0,13
2024-11-05,0,59,22,0,0,26,0,12
2024-11-06,13,55,15,0,0,27,0,0
2024-11-07,0,77,22,0,0,37,0,9
2024-11-08,14,76,21,0,0,25,0,0
2024-11-09,0,60,21,0,0,26,0,13
2024-11-10,0,57,24,0,0,40,0,15
2024-11-11,0,89,19,16,0,36,0,8
2024-11-12,14,80,23,0,18,52,0,13
2024-11-13,0,64,31,0,0,38,0,14
2024-11-14,14,64,19,0,0,27,0,16
2024-11-15,0,53,17,14,17,25,0,12
2024-11-16,0,53,32,0,0,20,0,0
2024-11-17,0,61,29,22,0,28,0,20
2024-11-18,0,56,16,0,0,24,0,10
2024-11-19,0,68,0,0,24,24,0,15
2024-11-20,15,61,20,0,0,24,0,13
2024-11-21,0,44,0,16,0,29,0,13
2024-11-22,0,57,0,0,0,23,0,0
2024-11-23,0,55,21,0,0,23,0,15
2024-11-24,0,47,27,0,0,20,0,0
2024-11-25,14,54,27,0,0,44,0,9
2024-11-26,15,62,15,0,0,27,0,0
2024-11-27,0,57,21,0,0,24,0,0
2024-11-28,15,53,19,0,0,25,0,12
2024-11-29,29,64,15,0,0,30,0,10
2024-11-30,22,57,23,0,0,29,0,0
2024-12-01,0,51,0,17,0,22,0,0
2024-12-02,14,51,24,14,0,19,0,0
2024-12-03,0,37,20,0,0,23,0,12
2024-12-04,16,52,18,0,0,24,0,9
2024-12-05,16,35,0,0,0,26,0,0
2024-12-06,18,41,22,0,0,19,10,0
2024-12-07,0,50,31,0,0,23,0,0
2024-12-08,18,50,0,0,0,0,0,13
2024-12-09,17,49,18,0,0,21,0,9
2024-12-10,14,49,22,0,0,26,0,0
2024-12-11,18,43,25,19,0,20,0,12
2024-12-12,0,45,23,0,0,10,0,12
2024-12-13,0,51,31,0,0,34,0,16
2024-12-14,0,50,31,0,0,22,0,0
2024-12-15,25,46,28,0,0,15,0,0
2024-12-16,17,48,22,0,0,18,0,14
2024-12-17,0,43,23,0,0,17,0,11
2024-12-18,17,54,0,0,0,24,0,14
2024-12-19,21,52,22,0,0,30,0,0
2024-12-20,0,64,18,0,0,21,0,14
2024-12-21,0,56,0,0,0,22,11,12
2024-12-22,0,61,21,0,0,15,0,14
2024-12-23,35,60,0,0,0,23,0,21
2024-12-24,0,36,27,0,0,14,0,0
2024-12-25,0,58,0,0,0,0,0,0
2024-12-26,0,55,26,0,0,23,0,0
2024-12-27,0,35,20,0,0,36,0,0
2024-12-28,0,57,21,0,0,20,0,15
2024-12-29,26,56,21,0,0,25,0,13
2024-12-30,0,46,22,0,0,20,0,0
2024-12-31,23,34,22,0,0,18,0,0
2025-01-01,0,38,0,0,0,20,0,0
2025-01-02,0,73,28,0,0,21,0,0
2025-01-03,0,53,16,0,0,18,0,17
2025-01-04,0,65,0,0,0,0,0,0
2025-01-05,0,87,23,0,0,21,0,0
2025-01-06,0,60,28,0,0,18,0,19
2025-01-07,21,66,14,0,0,16,0,17
2025-01-08,21,67,0,13,0,15,0,11
2025-01-09,19,37,0,0,0,21,0,9
2025-01-10,15,61,21,0,0,11,0,13
2025-01-11,0,64,22,0,0,21,0,15
