date,Medicine,Tablets,Pharmaceutical drugs,COVID-19 vaccine,Insurance plan,Vitamins online,Immune booster,Physician,Netcare,mediclinic
2022-09-09,26,82,0,0,0,0,0,0,59,48
2022-09-10,26,75,0,5,0,0,0,0,42,38
2022-09-11,24,73,0,0,0,0,0,0,36,38
2022-09-12,31,86,0,0,0,0,0,0,59,76
2022-09-13,28,82,0,0,0,0,0,0,42,69
2022-09-14,28,89,0,0,0,0,0,0,57,80
2022-09-15,29,84,0,0,0,0,0,0,49,62
2022-09-16,24,79,0,0,0,0,0,13,45,58
2022-09-17,26,71,0,0,0,0,0,0,33,36
2022-09-18,23,77,0,0,0,0,0,0,33,31
2022-09-19,36,87,0,0,0,0,0,13,55,77
2022-09-20,26,83,0,0,0,0,0,13,59,80
2022-09-21,22,86,0,0,0,0,0,0,60,59
2022-09-22,30,81,0,0,0,0,0,0,53,69
2022-09-23,28,77,0,0,0,0,0,0,48,53
2022-09-24,25,79,0,0,0,0,0,0,34,32
2022-09-25,22,77,0,0,0,0,0,0,28,44
2022-09-26,29,86,0,0,0,0,0,0,58,73
2022-09-27,28,85,0,0,0,0,0,0,65,77
2022-09-28,28,93,0,0,0,0,0,0,46,67
2022-09-29,26,89,0,0,0,0,13,0,44,75
2022-09-30,26,88,0,0,0,0,0,0,43,62
2022-10-01,19,81,0,0,0,0,0,0,30,36
2022-10-02,23,70,0,0,0,0,0,0,24,37
2022-10-03,23,88,0,0,0,0,0,0,72,59
2022-10-04,27,80,0,0,0,0,0,0,53,54
2022-10-05,26,90,0,0,0,0,0,0,45,74
2022-10-06,26,87,0,0,0,0,0,0,51,100
2022-10-07,25,78,0,0,0,0,0,0,51,71
2022-10-08,28,78,0,0,0,0,0,0,52,41
2022-10-09,22,77,0,0,0,0,0,0,28,25
2022-10-10,31,86,0,0,0,0,0,0,55,70
2022-10-11,28,93,0,0,0,0,13,0,54,65
2022-10-12,24,83,0,0,0,0,0,0,56,62
2022-10-13,26,87,0,0,0,0,0,0,43,77
2022-10-14,27,82,0,0,0,0,0,0,48,58
2022-10-15,22,77,0,0,0,0,0,0,38,41
2022-10-16,21,75,0,0,0,0,0,0,25,36
2022-10-17,29,82,0,0,0,0,0,0,63,77
2022-10-18,26,86,0,0,0,0,0,0,55,78
2022-10-19,26,85,0,0,0,0,0,12,52,68
2022-10-20,22,85,0,0,0,0,0,0,52,53
2022-10-21,23,85,0,0,0,0,0,13,29,58
2022-10-22,26,70,0,0,0,0,0,0,27,32
2022-10-23,22,74,0,0,0,0,0,0,26,22
2022-10-24,32,88,0,0,0,0,0,0,54,73
2022-10-25,24,83,0,0,0,0,0,0,47,75
2022-10-26,27,80,0,0,0,0,11,0,56,64
2022-10-27,23,89,0,0,0,0,0,0,62,64
2022-10-28,23,80,0,0,0,0,0,0,53,53
2022-10-29,22,76,0,0,0,0,0,0,21,29
2022-10-30,23,80,0,0,0,0,0,0,25,33
2022-10-31,26,86,3,0,0,0,0,0,64,69
2022-11-01,27,82,0,0,0,0,0,0,49,57
2022-11-02,25,75,0,0,0,0,0,13,55,55
2022-11-03,28,77,0,0,0,0,0,13,46,67
2022-11-04,24,76,0,0,0,0,0,0,43,56
2022-11-05,22,72,0,0,0,0,0,0,35,30
2022-11-06,21,74,0,0,0,0,0,0,25,42
2022-11-07,29,81,0,0,0,0,0,0,59,73
2022-11-08,25,86,0,0,0,0,0,0,60,56
2022-11-09,28,77,0,0,0,0,0,11,51,56
2022-11-10,26,77,0,0,0,0,0,0,56,58
2022-11-11,19,83,0,0,0,0,0,0,56,55
2022-11-12,19,74,0,0,0,0,0,0,38,21
2022-11-13,24,72,0,0,0,0,0,0,27,32
2022-11-14,25,87,0,0,0,0,0,0,59,67
2022-11-15,26,91,0,0,0,0,0,0,42,69
2022-11-16,29,87,0,0,0,0,0,0,62,78
2022-11-17,26,86,0,0,0,0,0,12,57,72
2022-11-18,24,86,0,0,0,0,0,16,44,52
2022-11-19,19,83,0,0,0,0,0,0,30,40
2022-11-20,25,70,0,0,0,0,0,0,24,34
2022-11-21,25,75,0,0,0,0,0,0,57,81
2022-11-22,22,77,0,0,0,0,0,0,44,49
2022-11-23,26,82,0,0,0,0,0,0,39,57
2022-11-24,20,72,0,0,0,0,0,0,43,60
2022-11-25,21,79,0,0,0,0,0,0,33,58
2022-11-26,22,70,0,0,0,0,0,0,33,31
2022-11-27,23,79,0,0,0,0,0,0,32,27
2022-11-28,23,81,0,0,0,0,0,0,46,52
2022-11-29,22,77,0,0,0,0,0,0,54,54
2022-11-30,24,79,0,0,0,0,0,0,51,63
2022-12-01,25,83,0,0,0,0,0,0,39,57
2022-12-02,23,75,0,0,0,0,12,0,42,45
2022-12-03,20,73,0,0,0,0,0,0,20,31
2022-12-04,22,81,0,0,0,0,0,0,32,27
2022-12-05,20,83,0,0,0,0,0,0,58,67
2022-12-06,24,83,0,0,0,0,0,0,56,63
2022-12-07,28,74,0,0,0,0,0,0,42,62
2022-12-08,23,78,0,0,0,0,0,0,44,63
2022-12-09,19,65,0,0,0,0,0,0,46,54
2022-12-10,19,75,0,0,0,0,0,0,27,40
2022-12-11,22,75,0,0,0,0,0,0,40,37
2022-12-12,26,84,0,0,0,0,0,12,62,88
2022-12-13,24,75,0,0,0,0,0,0,43,60
2022-12-14,24,79,0,4,0,0,0,0,51,55
2022-12-15,22,73,0,0,0,0,0,0,56,59
2022-12-16,15,75,0,0,0,0,0,0,21,30
2022-12-17,19,76,0,0,0,0,0,0,19,27
2022-12-18,18,73,0,0,0,0,0,0,16,27
2022-12-19,22,76,0,0,0,0,0,0,56,62
2022-12-20,26,94,0,0,0,0,0,0,35,45
2022-12-21,24,90,0,0,0,0,0,0,35,42
2022-12-22,25,86,0,0,0,0,0,0,51,53
2022-12-23,22,82,0,0,0,0,0,0,36,61
2022-12-24,22,75,0,0,0,0,0,0,0,41
2022-12-25,20,61,0,0,0,0,0,0,35,35
2022-12-26,25,81,0,0,0,0,0,0,29,34
2022-12-27,23,94,0,0,0,0,0,0,30,45
2022-12-28,29,91,0,0,0,0,0,0,37,57
2022-12-29,25,87,0,0,0,0,0,0,42,55
2022-12-30,25,85,0,0,0,0,0,0,35,44
2022-12-31,17,78,0,0,0,0,0,0,28,24
2023-01-01,16,72,0,0,0,0,0,0,29,32
2023-01-02,24,89,0,0,0,0,0,0,36,36
2023-01-03,25,84,0,0,0,0,0,12,61,77
2023-01-04,30,78,0,0,0,0,0,13,53,75
2023-01-05,24,100,0,0,0,0,0,0,53,57
2023-01-06,27,94,0,0,0,0,0,0,49,55
2023-01-07,23,82,0,0,0,0,15,0,30,54
