date,Medicine,Tablets,Pharmaceutical drugs,COVID-19 vaccine,Insurance plan,Vitamins online,Immune booster,Physician,Netcare,mediclinic
2020-08-11,19,61,0,60,0,0,0,0,42,59
2020-08-12,18,57,0,63,0,0,0,0,43,63
2020-08-13,20,58,0,9,0,0,0,0,28,62
2020-08-14,13,61,0,4,0,0,0,0,37,53
2020-08-15,20,45,0,4,0,0,0,0,22,34
2020-08-16,15,46,0,0,0,0,0,0,24,24
2020-08-17,20,51,0,0,0,0,0,13,48,65
2020-08-18,15,50,4,0,0,0,0,0,32,58
2020-08-19,19,52,0,4,0,0,0,22,42,55
2020-08-20,13,55,0,0,0,0,0,0,41,65
2020-08-21,18,55,0,0,0,0,0,15,43,54
2020-08-22,12,52,0,0,0,0,0,0,31,27
2020-08-23,15,53,0,0,0,0,0,17,28,39
2020-08-24,20,55,0,5,0,0,20,0,43,52
2020-08-25,23,56,0,0,0,0,0,0,36,47
2020-08-26,13,63,0,0,0,0,0,0,39,38
2020-08-27,22,59,0,0,0,0,0,0,38,52
2020-08-28,12,51,0,0,0,0,0,0,25,43
2020-08-29,15,53,0,0,0,0,0,0,16,22
2020-08-30,13,50,0,0,0,0,0,0,16,20
2020-08-31,14,59,0,0,0,0,0,0,39,70
2020-09-01,21,53,0,0,0,0,0,0,34,54
2020-09-02,18,53,0,0,0,0,0,0,30,53
2020-09-03,16,60,0,0,0,0,0,0,39,53
2020-09-04,15,60,0,0,0,0,0,0,34,59
2020-09-05,13,48,0,0,0,0,0,0,0,29
2020-09-06,15,54,0,0,0,0,0,0,23,20
2020-09-07,18,58,0,0,0,0,0,0,50,73
2020-09-08,16,60,0,5,0,0,0,0,37,55
2020-09-09,19,62,0,0,0,0,0,0,44,58
2020-09-10,23,68,0,0,0,0,0,0,48,44
2020-09-11,18,61,0,0,0,0,0,0,37,53
2020-09-12,19,58,0,0,0,0,0,0,28,45
2020-09-13,16,58,0,0,0,0,0,0,16,30
2020-09-14,22,58,0,0,0,0,0,0,39,63
2020-09-15,23,62,0,0,0,0,0,0,43,55
2020-09-16,17,63,0,0,0,0,0,0,54,55
2020-09-17,20,60,0,0,0,0,0,0,45,64
2020-09-18,17,61,0,0,0,0,0,14,43,74
2020-09-19,18,58,0,0,0,0,0,0,19,40
2020-09-20,16,58,0,0,0,0,0,0,18,40
2020-09-21,16,62,0,0,0,0,0,0,31,66
2020-09-22,20,63,0,0,0,0,0,0,51,51
2020-09-23,18,60,0,0,0,0,0,0,41,49
2020-09-24,17,62,0,0,0,0,0,0,32,21
2020-09-25,17,60,0,0,0,0,0,0,45,41
2020-09-26,17,58,0,0,0,0,0,0,27,38
2020-09-27,21,62,0,0,0,0,0,0,0,36
2020-09-28,20,59,0,0,0,0,0,0,52,74
2020-09-29,19,66,0,0,0,0,0,0,46,51
2020-09-30,19,57,0,0,0,0,0,0,52,57
2020-10-01,17,59,0,0,0,0,0,0,39,70
2020-10-02,15,58,0,0,0,0,0,0,35,46
2020-10-03,19,63,0,0,4,0,0,0,0,18
2020-10-04,20,60,0,0,0,0,0,0,16,24
2020-10-05,22,74,0,0,0,0,0,0,50,69
2020-10-06,22,56,0,0,0,0,0,0,41,53
2020-10-07,19,69,0,0,0,0,0,0,63,63
2020-10-08,24,66,0,0,0,0,0,0,45,64
2020-10-09,17,64,0,0,0,0,0,0,46,53
2020-10-10,19,65,0,0,0,0,0,0,27,37
2020-10-11,19,62,0,0,0,0,0,0,23,42
2020-10-12,17,69,0,0,0,0,0,15,55,92
2020-10-13,21,63,0,0,0,0,0,0,41,88
2020-10-14,19,71,0,0,0,0,0,0,51,78
2020-10-15,20,62,0,0,0,0,0,0,33,64
2020-10-16,15,63,0,0,0,0,0,0,49,34
2020-10-17,16,58,0,0,0,0,0,0,25,27
2020-10-18,20,65,0,0,0,0,0,0,34,19
2020-10-19,21,69,0,0,0,0,0,0,52,73
2020-10-20,25,62,0,0,0,0,0,0,56,68
2020-10-21,18,59,0,0,0,0,0,0,35,65
2020-10-22,19,61,0,0,0,0,0,0,53,58
2020-10-23,19,54,0,0,0,0,0,0,30,45
2020-10-24,19,58,0,0,0,0,0,0,26,35
2020-10-25,19,59,0,0,0,0,0,0,0,44
2020-10-26,21,65,0,0,0,0,0,0,65,60
2020-10-27,16,52,0,0,0,0,0,0,49,55
2020-10-28,17,66,0,0,0,0,0,0,40,51
2020-10-29,20,62,0,0,0,0,0,0,45,51
2020-10-30,19,62,0,0,0,0,0,18,42,55
2020-10-31,19,58,0,0,0,0,0,0,38,35
2020-11-01,19,50,0,0,0,0,0,0,24,26
2020-11-02,21,63,0,0,0,0,0,0,43,59
2020-11-03,18,60,0,0,0,0,0,0,33,59
2020-11-04,17,55,0,0,0,0,0,14,36,48
2020-11-05,15,54,0,0,0,0,0,0,44,37
2020-11-06,18,53,0,0,0,0,0,0,39,46
2020-11-07,17,51,0,0,0,0,0,0,27,30
2020-11-08,13,49,0,4,0,0,0,0,0,42
2020-11-09,16,59,0,0,0,0,0,0,63,69
2020-11-10,18,58,0,4,0,0,0,0,57,63
2020-11-11,21,59,0,0,0,0,0,0,56,67
2020-11-12,23,59,0,0,0,0,0,0,50,74
2020-11-13,18,58,0,0,0,0,0,0,45,54
2020-11-14,17,61,0,0,0,0,0,0,19,26
2020-11-15,13,54,0,0,0,0,0,0,23,35
2020-11-16,21,68,0,0,0,0,0,0,41,72
2020-11-17,20,59,0,0,0,0,0,0,56,73
2020-11-18,20,71,0,0,0,0,0,0,46,66
2020-11-19,21,62,0,0,0,0,0,0,45,56
2020-11-20,16,62,0,0,0,0,0,0,38,66
2020-11-21,18,61,0,0,0,0,0,0,18,37
2020-11-22,15,58,0,0,0,0,0,0,26,36
2020-11-23,17,61,0,0,0,0,0,0,60,77
2020-11-24,15,56,0,0,0,0,0,0,44,57
2020-11-25,21,61,0,0,0,0,0,0,50,51
2020-11-26,20,59,0,0,0,0,0,0,53,49
2020-11-27,16,62,0,0,0,0,0,0,29,47
2020-11-28,14,53,0,0,0,0,0,0,26,27
2020-11-29,16,52,0,0,0,0,0,0,26,28
2020-11-30,15,65,0,0,0,0,0,0,56,65
2020-12-01,20,53,0,0,0,0,0,0,34,36
2020-12-02,14,58,0,0,0,0,0,0,39,56
2020-12-03,17,61,0,4,0,0,0,0,38,67
2020-12-04,19,62,0,0,0,0,0,0,32,46
2020-12-05,17,51,0,0,0,0,0,0,21,35
2020-12-06,15,57,0,0,0,0,0,0,23,44
2020-12-07,16,61,0,0,0,0,0,0,51,100
2020-12-08,21,60,0,0,0,0,0,0,42,68
2020-12-09,19,74,0,0,0,0,0,0,48,64
2020-12-10,18,69,0,0,0,0,0,0,54,77
2020-12-11,19,74,0,0,0,0,0,0,36,76
2020-12-12,16,55,0,9,0,0,0,0,32,41
2020-12-13,20,71,0,0,0,0,0,0,22,55
2020-12-14,19,70,0,4,0,0,0,0,51,73
2020-12-15,19,71,0,0,0,0,0,16,33,68
2020-12-16,20,76,0,5,0,0,0,0,25,56
2020-12-17,22,68,0,0,0,0,18,0,44,85
2020-12-18,15,64,0,0,0,0,0,0,51,75
2020-12-19,16,62,0,0,0,0,0,0,29,38
2020-12-20,18,73,0,0,0,0,0,0,36,32
2020-12-21,17,75,0,6,0,0,0,0,47,81
2020-12-22,19,67,0,0,0,0,0,0,47,71
2020-12-23,20,81,0,0,0,0,0,0,36,66
2020-12-24,17,81,0,0,0,0,0,0,48,69
2020-12-25,15,61,0,0,0,0,0,0,0,50
2020-12-26,18,80,0,0,0,0,0,0,36,82
2020-12-27,20,90,0,0,0,0,22,0,28,55
2020-12-28,23,92,0,0,0,0,0,0,57,78
2020-12-29,23,86,0,0,0,0,17,0,47,75
2020-12-30,28,100,0,0,0,0,0,0,48,71
2020-12-31,17,83,0,0,0,0,0,0,41,59
2021-01-01,22,74,0,0,0,0,0,0,42,61
2021-01-02,28,88,0,0,0,0,0,0,35,56
2021-01-03,24,91,0,0,0,0,22,0,37,58
