date,Medicine,Tablets,Pharmaceutical drugs,COVID-19 vaccine,Insurance plan,Vitamins online,Immune booster,Physician,Netcare,mediclinic
2024-05-02,28,89,0,0,0,0,0,0,58,72
2024-05-03,30,87,0,0,0,0,0,0,53,67
2024-05-04,29,85,0,0,0,0,0,0,31,38
2024-05-05,34,76,0,0,0,0,0,0,30,47
2024-05-06,36,92,0,0,0,0,0,0,58,82
2024-05-07,29,87,0,0,0,0,0,0,56,78
2024-05-08,37,85,0,0,0,0,0,0,60,66
2024-05-09,32,100,0,0,0,0,0,0,73,70
2024-05-10,28,83,0,0,0,0,0,0,45,57
2024-05-11,30,80,0,0,0,0,0,0,38,42
2024-05-12,26,65,0,0,0,0,19,0,30,43
2024-05-13,25,86,0,0,0,0,0,0,58,73
2024-05-14,29,95,0,0,0,0,0,0,64,73
2024-05-15,33,92,0,0,0,0,0,0,54,64
2024-05-16,29,87,0,0,0,0,12,0,64,80
2024-05-17,25,77,0,0,0,0,0,0,56,66
2024-05-18,30,84,0,0,5,0,0,0,26,27
2024-05-19,28,79,0,0,0,0,0,0,37,36
2024-05-20,26,93,0,0,0,0,0,0,59,64
2024-05-21,30,88,0,0,0,0,0,0,61,83
2024-05-22,33,96,0,0,0,0,0,0,63,79
2024-05-23,30,99,0,0,0,0,0,0,56,60
2024-05-24,28,83,0,0,0,0,0,0,41,63
2024-05-25,30,81,0,0,0,0,0,0,25,32
2024-05-26,28,81,0,0,0,0,0,0,33,57
2024-05-27,33,99,0,0,0,0,0,0,76,85
2024-05-28,31,82,0,0,0,0,0,0,74,64
2024-05-29,23,73,0,0,0,0,0,0,39,45
2024-05-30,29,77,0,0,0,0,0,0,52,73
2024-05-31,26,81,0,0,0,0,12,0,35,62
2024-06-01,25,76,0,0,0,0,0,0,21,35
2024-06-02,25,73,0,0,0,0,0,0,30,36
2024-06-03,28,78,0,0,0,0,0,0,60,73
2024-06-04,29,81,0,0,0,0,0,15,53,88
2024-06-05,33,97,0,0,0,0,0,13,62,74
2024-06-06,24,87,0,0,0,0,0,0,59,74
2024-06-07,23,78,0,0,0,0,0,0,43,52
2024-06-08,29,81,0,0,0,0,0,0,39,37
2024-06-09,28,77,0,0,0,0,0,0,39,43
2024-06-10,25,85,0,0,0,0,0,0,58,70
2024-06-11,29,86,0,0,0,0,0,0,59,84
2024-06-12,30,87,0,0,0,0,0,0,56,62
2024-06-13,29,80,0,0,0,0,0,0,51,80
2024-06-14,29,84,0,0,0,0,0,0,64,54
2024-06-15,21,87,0,0,0,0,0,0,42,56
2024-06-16,21,77,0,0,0,0,0,0,35,35
2024-06-17,27,84,0,0,0,0,0,0,26,47
2024-06-18,19,85,0,0,0,0,0,0,63,80
2024-06-19,24,94,0,0,0,0,0,0,62,69
2024-06-20,26,88,0,0,0,0,0,0,70,75
2024-06-21,26,78,0,0,0,0,0,0,61,68
2024-06-22,23,70,0,0,0,0,0,0,34,39
2024-06-23,20,85,0,0,0,0,0,0,18,40
2024-06-24,29,89,0,0,0,0,0,13,63,79
2024-06-25,26,86,0,0,0,0,13,0,68,61
2024-06-26,27,85,0,0,0,0,0,0,73,60
2024-06-27,30,92,0,0,0,0,0,0,44,73
2024-06-28,31,76,0,0,0,0,0,0,52,62
2024-06-29,20,63,0,0,0,0,0,0,30,41
2024-06-30,25,70,0,0,0,0,0,0,25,44
2024-07-01,29,84,0,0,0,0,0,0,62,76
2024-07-02,28,87,0,0,0,0,0,0,55,83
2024-07-03,25,87,0,0,0,0,0,0,71,55
2024-07-04,26,88,0,0,0,0,0,0,41,54
2024-07-05,24,79,0,0,0,0,18,0,38,62
2024-07-06,21,70,0,0,0,0,0,0,33,40
2024-07-07,24,76,0,0,0,0,0,0,32,40
2024-07-08,29,76,0,0,0,0,0,0,56,74
2024-07-09,23,83,0,0,0,0,0,0,75,70
2024-07-10,27,85,0,0,0,0,0,0,56,54
