date,Medicine,Tablets,Pharmaceutical drugs,COVID-19 vaccine,Insurance plan,Vitamins online,Immune booster,Physician,Netcare,mediclinic
2024-09-26,25,89,0,0,0,0,13,0,56,58
2024-09-27,23,85,0,0,0,0,0,0,44,54
2024-09-28,24,74,0,0,0,0,0,0,32,39
2024-09-29,25,76,0,0,0,0,0,0,29,45
2024-09-30,31,79,0,0,0,0,0,15,53,66
2024-10-01,29,84,0,0,0,0,0,0,69,55
2024-10-02,25,81,0,0,0,0,0,15,54,55
2024-10-03,25,84,0,0,0,0,0,0,48,56
2024-10-04,24,83,0,0,0,0,0,0,33,55
2024-10-05,16,66,0,0,0,0,0,15,39,34
2024-10-06,26,78,0,0,0,0,0,0,29,36
2024-10-07,28,99,0,0,0,0,0,0,72,71
2024-10-08,28,91,0,0,0,0,0,0,55,71
2024-10-09,24,91,0,0,0,0,0,0,63,68
2024-10-10,27,83,0,0,0,0,0,0,53,54
2024-10-11,24,80,5,0,0,0,0,0,58,44
2024-10-12,24,89,0,0,0,0,0,0,39,27
2024-10-13,26,82,0,0,0,0,0,0,29,36
2024-10-14,30,91,0,0,0,0,0,14,67,70
2024-10-15,23,87,0,0,0,0,0,18,58,62
2024-10-16,29,93,0,0,0,0,0,0,56,61
2024-10-17,27,95,0,0,0,0,0,0,60,59
2024-10-18,27,88,0,0,0,0,0,0,45,49
2024-10-19,18,75,0,0,0,0,0,0,29,33
2024-10-20,26,73,0,0,0,0,0,0,19,28
2024-10-21,30,89,0,0,0,0,0,0,45,61
2024-10-22,29,75,0,0,0,0,11,0,43,61
2024-10-23,29,79,0,0,0,0,0,0,57,46
2024-10-24,26,79,0,0,0,0,0,0,58,62
2024-10-25,26,82,0,0,0,0,0,0,47,46
2024-10-26,19,80,0,0,0,0,0,0,26,35
2024-10-27,16,68,0,0,0,0,0,0,43,23
2024-10-28,32,92,0,0,0,0,0,0,60,55
2024-10-29,25,92,0,0,0,0,0,0,33,51
2024-10-30,28,85,0,0,0,0,0,0,38,55
2024-10-31,23,85,0,0,0,0,0,0,37,45
2024-11-01,28,83,0,0,0,0,0,0,45,45
2024-11-02,16,83,0,0,0,0,0,0,24,38
2024-11-03,25,74,0,0,0,0,0,0,28,43
2024-11-04,26,83,0,0,0,0,16,0,62,54
2024-11-05,29,76,0,0,0,0,0,0,41,47
2024-11-06,22,86,0,0,0,0,0,12,40,53
2024-11-07,25,78,0,0,0,0,0,0,47,49
2024-11-08,21,77,0,0,0,0,0,0,57,56
2024-11-09,22,69,0,0,0,0,0,0,19,23
2024-11-10,22,68,0,0,0,0,0,0,29,32
2024-11-11,26,82,0,0,0,0,0,0,45,67
2024-11-12,26,95,0,0,0,0,0,0,54,72
2024-11-13,28,91,0,0,0,0,15,0,59,48
2024-11-14,26,82,0,0,0,0,0,0,51,70
2024-11-15,25,91,0,0,0,0,0,0,36,58
2024-11-16,21,73,0,0,0,0,0,17,30,24
2024-11-17,24,80,0,0,0,0,35,0,45,32
2024-11-18,20,92,0,0,0,0,0,14,55,65
2024-11-19,25,89,0,0,0,0,0,0,63,59
2024-11-20,20,89,0,0,0,0,0,0,58,65
2024-11-21,25,97,0,0,0,0,0,0,50,58
2024-11-22,25,77,0,0,0,0,0,0,53,45
2024-11-23,17,69,0,0,0,0,0,0,24,32
2024-11-24,22,69,0,0,0,0,0,0,0,27
2024-11-25,25,76,0,0,4,0,0,13,55,69
2024-11-26,24,85,0,0,0,0,0,0,54,53
2024-11-27,24,76,0,0,0,0,0,0,42,44
2024-11-28,25,75,0,0,0,0,0,0,48,44
2024-11-29,22,72,0,0,0,0,0,0,50,57
2024-11-30,26,66,0,0,0,0,0,0,18,33
2024-12-01,23,82,0,0,0,0,0,0,0,20
2024-12-02,27,92,0,0,0,0,0,17,51,62
2024-12-03,28,88,0,0,0,0,0,16,52,53
2024-12-04,19,79,0,0,0,0,0,0,54,49
2024-12-05,24,87,0,0,0,0,0,0,58,66
2024-12-06,25,83,0,0,0,0,0,0,51,46
2024-12-07,21,72,0,0,0,0,0,0,38,18
2024-12-08,23,71,0,0,0,0,0,0,37,26
2024-12-09,25,82,0,0,0,0,0,0,47,64
2024-12-10,25,84,0,0,0,0,0,0,63,73
2024-12-11,23,83,0,0,0,0,17,0,44,54
2024-12-12,27,81,0,0,0,0,0,0,49,59
2024-12-13,23,86,0,0,0,0,0,0,38,48
2024-12-14,20,75,0,0,0,0,0,0,41,34
2024-12-15,24,81,0,0,0,0,0,0,20,30
2024-12-16,22,66,0,0,0,0,0,0,36,30
2024-12-17,20,97,0,0,0,0,0,0,52,54
2024-12-18,18,83,0,0,0,0,0,0,41,59
2024-12-19,23,90,0,0,0,0,0,0,32,38
2024-12-20,26,84,0,0,0,0,0,0,47,46
2024-12-21,25,86,0,0,0,0,0,0,0,32
2024-12-22,21,80,0,0,0,0,0,0,24,27
2024-12-23,23,86,0,0,0,0,0,0,28,42
2024-12-24,19,87,0,0,0,0,0,0,25,32
2024-12-25,20,67,0,0,0,0,0,0,0,41
2024-12-26,22,79,0,0,0,0,0,0,32,34
2024-12-27,32,94,0,0,0,0,0,0,45,36
2024-12-28,28,90,0,0,0,0,0,0,25,31
2024-12-29,21,80,0,0,0,0,0,0,17,44
2024-12-30,24,91,0,0,0,0,0,0,51,60
2024-12-31,19,80,0,0,0,0,0,0,39,34
2025-01-01,26,79,0,0,0,0,0,0,31,28
2025-01-02,27,100,0,0,0,0,0,0,37,68
2025-01-03,31,94,0,0,0,0,0,0,39,55
2025-01-04,23,87,0,0,0,0,0,0,23,22
2025-01-05,24,76,0,0,0,0,0,0,31,24
2025-01-06,23,94,0,0,0,0,0,0,49,60
2025-01-07,29,93,0,0,0,0,0,0,56,89
2025-01-08,24,79,0,0,0,0,0,0,52,73
2025-01-09,29,87,0,0,0,0,0,0,63,71
2025-01-10,25,91,0,0,0,0,0,0,73,58
2025-01-11,26,82,0,0,0,0,0,0,60,47
