date,Medicine,Tablets,Pharmaceutical drugs,COVID-19 vaccine,Insurance plan,Vitamins online,Immune booster,Physician,Netcare,mediclinic
2021-04-11,14,47,0,0,0,0,0,0,27,24
2021-04-12,15,53,0,0,0,0,0,0,53,54
2021-04-13,17,52,0,0,0,0,0,0,52,70
2021-04-14,16,50,0,0,0,0,0,0,35,64
2021-04-15,16,48,0,0,0,0,0,0,37,48
2021-04-16,14,45,0,5,0,0,0,0,37,49
2021-04-17,14,47,0,0,0,0,0,0,23,37
2021-04-18,15,48,0,0,0,0,0,0,25,38
2021-04-19,16,51,0,0,0,0,0,0,46,45
2021-04-20,15,51,0,0,0,0,0,0,44,51
2021-04-21,16,43,0,0,0,0,0,0,41,63
2021-04-22,14,49,0,0,0,0,0,0,39,66
2021-04-23,17,50,0,0,0,0,0,0,36,43
2021-04-24,12,53,0,0,0,0,0,0,19,31
2021-04-25,13,43,0,0,0,0,15,0,0,19
2021-04-26,16,50,0,3,0,0,0,0,36,66
2021-04-27,16,48,0,0,0,0,0,0,23,35
2021-04-28,13,49,0,0,0,0,0,0,40,57
2021-04-29,15,45,0,3,0,0,0,0,37,52
2021-04-30,14,45,0,0,0,0,0,0,47,55
2021-05-01,17,46,0,0,0,0,0,0,25,42
2021-05-02,15,44,0,0,4,0,0,0,16,35
2021-05-03,14,45,0,0,0,0,0,0,40,75
2021-05-04,17,47,0,2,0,0,0,11,56,85
2021-05-05,12,48,0,0,0,0,0,0,36,73
2021-05-06,16,45,0,0,0,0,0,15,42,74
2021-05-07,10,42,0,3,0,0,0,0,41,66
2021-05-08,13,42,0,0,0,0,0,0,19,38
2021-05-09,13,36,0,0,0,0,0,0,0,26
2021-05-10,16,50,0,0,0,0,0,0,59,70
2021-05-11,15,50,0,2,0,0,0,0,43,66
2021-05-12,15,50,0,4,0,0,0,16,37,70
2021-05-13,16,41,0,0,0,0,0,0,44,62
2021-05-14,15,51,0,5,0,0,0,12,41,48
2021-05-15,12,42,0,6,0,0,0,0,0,41
2021-05-16,15,43,0,0,0,0,0,0,23,26
2021-05-17,15,48,0,6,3,0,0,0,42,61
2021-05-18,16,47,0,14,0,0,0,0,41,58
2021-05-19,14,51,0,14,0,0,0,0,43,63
2021-05-20,15,45,0,8,0,0,0,0,55,75
2021-05-21,15,45,0,5,0,0,0,0,42,61
2021-05-22,13,44,0,6,0,0,0,0,25,42
2021-05-23,17,39,0,3,0,0,0,0,19,30
2021-05-24,17,49,0,5,0,0,0,0,58,75
2021-05-25,18,49,0,5,0,0,12,0,34,77
2021-05-26,16,52,0,6,0,0,0,0,43,54
2021-05-27,15,49,0,6,0,0,0,0,27,60
2021-05-28,17,45,0,5,0,0,0,0,30,65
2021-05-29,13,48,0,5,0,0,0,0,25,49
2021-05-30,20,38,0,4,0,0,0,0,31,29
2021-05-31,18,48,0,7,0,0,0,12,30,77
2021-06-01,19,43,0,4,0,0,0,0,56,56
2021-06-02,16,45,0,4,0,0,0,0,35,64
2021-06-03,18,44,0,4,0,0,0,0,44,54
2021-06-04,19,39,0,3,0,0,0,0,40,61
2021-06-05,14,44,0,4,0,0,0,23,22,42
2021-06-06,17,42,0,0,0,0,0,0,36,33
2021-06-07,16,50,0,3,0,0,0,0,45,58
2021-06-08,20,49,0,5,0,0,0,0,53,65
2021-06-09,17,51,0,4,0,0,0,0,58,66
2021-06-10,21,48,0,0,0,0,0,0,40,66
2021-06-11,14,48,0,0,0,0,0,0,46,71
2021-06-12,14,50,0,4,0,0,0,0,31,48
2021-06-13,16,45,0,4,0,0,0,0,28,44
2021-06-14,20,57,0,4,0,0,0,0,62,75
2021-06-15,17,57,0,0,0,0,0,0,39,62
2021-06-16,17,57,0,3,0,0,0,0,31,43
2021-06-17,18,54,0,0,0,0,0,0,38,65
2021-06-18,19,52,0,0,0,0,0,0,38,69
2021-06-19,18,50,0,0,0,0,0,0,29,46
2021-06-20,14,51,0,0,0,0,0,0,35,35
2021-06-21,21,66,0,3,0,0,0,0,51,62
2021-06-22,23,55,0,4,0,0,0,0,51,67
2021-06-23,19,63,0,7,0,0,23,0,41,44
2021-06-24,21,60,0,4,0,0,0,0,52,68
2021-06-25,15,64,0,3,0,0,0,0,43,51
2021-06-26,18,55,0,0,0,0,0,0,20,46
2021-06-27,18,61,0,4,0,0,0,0,36,45
2021-06-28,19,70,0,4,0,0,12,0,51,87
2021-06-29,19,64,0,3,0,0,0,0,28,70
2021-06-30,19,69,0,0,0,0,0,0,50,67
2021-07-01,20,67,0,9,0,0,0,0,40,66
2021-07-02,18,65,0,7,0,0,13,0,47,75
2021-07-03,21,63,0,6,0,0,0,0,36,37
2021-07-04,20,60,0,3,0,0,0,0,27,47
