date,Medicine,Tablets,Pharmaceutical drugs,COVID-19 vaccine,Insurance plan,Vitamins online,Immune booster,Physician,Netcare,mediclinic
2023-03-12,30,76,0,0,0,0,0,0,28,53
2023-03-13,36,86,0,0,0,0,0,12,68,84
2023-03-14,29,78,0,0,0,0,0,0,51,60
2023-03-15,25,87,0,0,0,0,0,0,60,69
2023-03-16,28,87,0,0,0,0,0,0,61,66
2023-03-17,25,78,0,0,0,0,14,0,64,71
2023-03-18,23,76,0,0,0,0,0,0,33,33
2023-03-19,22,79,0,0,0,0,0,0,33,50
2023-03-20,31,73,0,0,0,0,0,0,49,56
2023-03-21,31,80,0,0,0,0,0,0,24,47
2023-03-22,31,86,0,0,0,0,0,0,57,72
2023-03-23,28,84,0,0,0,0,0,0,73,72
2023-03-24,25,83,0,0,0,0,0,0,69,61
2023-03-25,29,75,0,0,0,0,0,0,42,47
2023-03-26,26,81,0,0,0,0,0,0,44,31
2023-03-27,28,85,0,0,0,0,0,0,54,84
2023-03-28,32,86,0,0,0,0,0,0,70,78
2023-03-29,34,91,0,0,0,0,0,0,59,57
2023-03-30,26,86,0,0,0,0,0,0,60,74
2023-03-31,23,77,0,0,0,0,0,0,62,60
2023-04-01,22,72,0,0,0,0,0,0,45,45
2023-04-02,26,77,0,0,0,0,0,0,32,34
2023-04-03,28,83,0,0,0,0,0,14,59,81
2023-04-04,24,85,0,0,0,0,0,0,59,70
2023-04-05,28,82,0,0,0,0,0,0,52,66
2023-04-06,24,82,0,0,0,0,0,0,58,59
2023-04-07,25,76,0,0,0,0,0,0,37,33
2023-04-08,25,80,0,0,0,0,0,0,22,40
2023-04-09,25,80,0,0,0,0,0,0,24,32
2023-04-10,29,85,0,0,0,0,0,0,27,46
2023-04-11,29,81,0,0,0,0,0,0,60,96
2023-04-12,29,95,0,0,0,0,0,0,64,66
2023-04-13,26,85,0,0,0,0,0,15,56,79
2023-04-14,24,85,0,0,0,0,0,0,59,50
2023-04-15,24,69,0,0,0,0,0,0,31,39
2023-04-16,24,74,0,0,0,0,0,0,37,48
2023-04-17,30,91,0,0,0,0,0,0,67,91
2023-04-18,26,74,0,0,0,0,17,0,61,87
2023-04-19,24,84,0,0,0,0,0,0,76,73
2023-04-20,25,79,0,0,0,0,12,0,59,65
2023-04-21,25,71,0,0,0,0,0,19,63,73
2023-04-22,30,75,0,0,0,0,0,0,29,43
2023-04-23,23,73,0,0,0,0,0,0,30,34
2023-04-24,26,85,0,0,0,0,0,0,65,88
2023-04-25,29,81,0,0,0,0,0,0,63,70
2023-04-26,28,87,0,0,0,0,0,0,48,67
2023-04-27,27,79,0,0,0,0,0,0,41,38
2023-04-28,30,88,0,0,0,0,0,0,49,64
2023-04-29,25,79,0,0,0,0,0,0,20,45
2023-04-30,23,73,0,0,0,0,0,0,28,37
2023-05-01,29,79,0,0,0,0,0,0,23,46
2023-05-02,31,86,0,0,0,0,0,13,60,90
2023-05-03,26,82,0,0,0,0,0,0,67,67
2023-05-04,28,92,0,0,0,0,0,0,58,72
2023-05-05,26,84,0,0,0,0,12,13,57,68
2023-05-06,29,78,0,0,0,0,0,0,45,41
2023-05-07,26,73,0,0,0,0,14,0,37,55
2023-05-08,27,78,0,0,0,0,0,0,68,91
2023-05-09,27,82,0,0,0,0,0,0,71,89
2023-05-10,34,87,0,0,0,0,0,15,65,80
2023-05-11,31,85,0,0,0,0,0,0,56,72
2023-05-12,27,74,0,0,0,0,0,0,51,66
2023-05-13,25,73,0,0,0,0,0,0,30,45
2023-05-14,23,70,0,0,0,0,0,0,22,25
2023-05-15,28,84,0,0,0,0,11,0,77,79
2023-05-16,29,81,0,0,0,0,0,0,70,76
2023-05-17,27,87,0,0,0,0,0,0,60,67
2023-05-18,28,79,0,0,0,0,0,0,58,70
2023-05-19,29,82,0,0,0,0,0,16,62,68
2023-05-20,28,79,0,0,0,0,0,0,35,46
2023-05-21,32,78,0,0,0,0,0,0,33,37
2023-05-22,31,96,0,0,0,0,13,0,76,78
2023-05-23,35,97,0,0,0,0,0,12,70,78
2023-05-24,32,91,0,0,0,0,12,11,67,82
2023-05-25,31,96,0,0,0,0,0,0,55,73
2023-05-26,29,86,0,0,0,0,0,0,59,57
2023-05-27,36,80,0,0,0,0,0,15,40,57
2023-05-28,24,92,0,0,0,0,0,0,33,46
2023-05-29,32,89,0,0,0,0,0,0,80,75
2023-05-30,33,93,0,0,0,0,0,0,66,77
2023-05-31,35,90,0,0,0,0,0,13,64,83
2023-06-01,31,83,0,0,0,0,0,0,56,74
2023-06-02,28,84,0,0,0,0,0,0,52,77
2023-06-03,28,85,0,0,0,0,0,0,42,56
2023-06-04,31,81,0,0,0,0,0,0,34,56
2023-06-05,26,100,0,0,0,0,0,0,87,66
2023-06-06,27,88,0,0,0,0,0,0,67,77
2023-06-07,27,97,0,0,0,0,0,0,64,58
2023-06-08,32,91,0,0,0,0,0,11,60,71
2023-06-09,25,85,0,0,0,0,18,0,61,63
2023-06-10,22,81,0,0,0,0,0,0,29,41
2023-06-11,24,79,0,0,0,0,0,0,32,35
2023-06-12,34,82,0,0,0,0,17,0,79,70
2023-06-13,31,83,0,0,0,0,0,0,68,69
2023-06-14,28,80,0,0,0,0,0,0,59,73
2023-06-15,29,86,0,0,0,0,0,0,59,83
2023-06-16,22,77,0,0,0,0,0,0,43,43
2023-06-17,24,83,0,0,0,0,0,0,28,57
2023-06-18,26,82,0,0,0,0,0,0,38,42
2023-06-19,29,83,0,0,0,0,0,0,73,89
2023-06-20,31,91,0,0,0,0,0,14,75,72
2023-06-21,31,87,0,0,0,0,0,13,69,72
2023-06-22,33,85,0,0,0,0,0,0,54,77
2023-06-23,28,84,0,0,0,0,0,0,65,74
2023-06-24,27,92,0,0,0,0,0,0,35,56
2023-06-25,29,91,0,0,0,0,0,0,37,54
2023-06-26,26,90,0,0,0,0,0,13,67,85
2023-06-27,30,85,0,0,0,0,0,0,62,82
2023-06-28,26,93,0,0,0,0,0,0,60,79
2023-06-29,30,87,0,0,0,0,0,0,48,86
2023-06-30,25,80,0,0,0,0,0,0,49,71
2023-07-01,25,79,0,0,0,0,0,0,37,42
2023-07-02,26,87,0,0,0,0,0,0,35,26
2023-07-03,28,84,0,0,0,0,0,19,77,73
2023-07-04,29,95,0,0,0,0,0,0,78,81
2023-07-05,27,85,0,0,0,0,0,0,74,76
2023-07-06,30,90,0,0,0,0,0,0,67,78
2023-07-07,26,86,0,0,0,0,0,0,50,57
2023-07-08,22,74,0,0,0,0,0,0,28,42
