date,Takealot.com,Mr Price Home,Decofurn,furniture,Makro,Builders,paints,Defy Appliances,Pep Home,plant
2020-11-29,0,16,12,76,39,76,0,0,13,46
2020-11-30,0,14,9,68,22,58,10,0,10,29
2020-12-01,0,12,8,59,22,60,14,0,11,32
2020-12-02,0,13,7,60,23,66,18,0,10,32
2020-12-03,0,12,6,60,23,73,20,0,10,26
2020-12-04,0,12,8,59,23,67,17,0,11,31
2020-12-05,0,13,9,60,22,70,11,0,0,42
2020-12-06,0,15,7,66,29,69,11,0,14,48
2020-12-07,0,14,7,59,26,67,19,0,19,26
2020-12-08,0,12,7,60,23,69,15,0,10,33
2020-12-09,0,9,8,58,21,64,15,0,8,32
2020-12-10,0,13,8,59,21,69,0,0,0,25
2020-12-11,0,13,6,64,23,58,22,0,13,33
2020-12-12,0,14,6,63,30,75,0,0,11,34
2020-12-13,0,16,7,63,33,83,0,0,0,41
2020-12-14,0,15,6,65,27,61,12,0,9,31
2020-12-15,0,13,8,70,28,57,12,0,14,25
2020-12-16,0,17,8,71,31,98,0,0,0,43
2020-12-17,0,15,7,64,27,77,15,0,12,30
2020-12-18,0,14,8,64,25,72,14,0,14,28
2020-12-19,0,14,9,64,26,78,11,0,14,38
2020-12-20,0,14,8,66,33,100,0,0,0,29
2020-12-21,0,14,6,67,36,74,20,0,0,39
2020-12-22,0,15,8,66,26,87,12,0,13,35
2020-12-23,0,14,7,57,28,71,12,0,11,29
2020-12-24,0,8,7,45,20,56,13,0,0,29
2020-12-25,0,5,6,39,16,29,0,0,0,32
2020-12-26,0,11,6,49,23,92,0,0,12,44
2020-12-27,0,10,6,49,28,85,10,0,0,49
2020-12-28,0,14,6,52,26,72,11,0,12,35
2020-12-29,0,13,5,59,28,93,0,0,0,39
2020-12-30,0,12,9,62,33,91,0,0,0,42
2020-12-31,0,10,3,41,19,67,0,0,0,38
2021-01-01,0,12,9,53,25,71,0,0,15,37
2021-01-02,0,17,11,66,28,72,10,0,10,40
2021-01-03,0,15,9,62,23,76,12,0,11,52
