date,Takealot.com,Mr Price Home,Decofurn,furniture,Makro,Builders,paints,Defy Appliances,Pep Home,plant
2024-10-31,0,8,6,50,19,64,11,0,25,43
2024-11-01,0,7,7,60,26,55,0,0,30,28
2024-11-02,0,10,8,53,21,75,12,0,24,54
2024-11-03,0,12,9,54,25,75,0,0,25,49
2024-11-04,0,11,4,75,28,69,14,0,22,36
2024-11-05,0,10,7,66,20,58,16,0,25,42
2024-11-06,0,10,6,58,19,48,11,0,18,34
2024-11-07,0,11,4,61,18,54,0,0,26,38
2024-11-08,0,13,9,60,20,49,0,0,31,42
2024-11-09,0,11,7,51,18,65,0,0,21,44
2024-11-10,0,10,8,61,17,58,0,0,31,41
2024-11-11,0,12,7,67,25,58,9,0,36,33
2024-11-12,0,11,7,66,25,55,16,0,34,44
2024-11-13,0,8,5,67,19,67,10,0,25,37
2024-11-14,0,12,8,73,22,62,13,0,32,52
2024-11-15,0,8,5,56,23,55,13,0,25,32
2024-11-16,0,11,9,62,23,69,12,0,25,54
2024-11-17,0,14,11,70,28,78,13,0,30,58
2024-11-18,0,10,9,71,30,72,10,0,27,42
2024-11-19,0,14,8,66,24,70,23,0,21,44
2024-11-20,0,13,7,79,25,73,14,0,30,40
2024-11-21,0,13,7,69,26,63,16,0,25,44
2024-11-22,0,14,6,72,22,58,0,0,19,42
2024-11-23,0,13,9,64,27,73,0,0,34,43
2024-11-24,0,16,9,81,34,75,0,0,39,43
2024-11-25,0,15,10,86,34,81,9,0,35,41
2024-11-26,0,12,8,87,30,57,16,0,26,32
2024-11-27,0,11,8,73,31,65,11,0,42,36
2024-11-28,0,11,9,79,31,69,18,0,32,40
2024-11-29,0,17,9,100,41,71,11,0,21,37
2024-11-30,0,10,11,71,31,80,15,0,34,45
2024-12-01,0,11,11,70,30,77,0,0,31,48
2024-12-02,0,13,6,61,28,73,0,0,39,38
2024-12-03,0,10,9,61,29,57,13,0,22,32
2024-12-04,0,12,6,61,23,67,19,0,45,37
2024-12-05,0,12,7,62,20,67,11,0,34,38
2024-12-06,0,14,8,59,26,57,18,0,37,31
2024-12-07,0,10,7,59,24,72,0,0,21,30
2024-12-08,0,13,7,61,28,61,13,0,35,55
2024-12-09,0,14,8,60,26,74,14,0,29,37
2024-12-10,0,12,7,59,26,56,0,0,32,45
2024-12-11,0,10,0,62,29,73,21,0,20,24
2024-12-12,0,10,6,61,37,72,16,0,35,32
2024-12-13,0,12,5,57,27,79,13,0,38,31
2024-12-14,0,14,7,60,29,100,12,0,23,34
2024-12-15,0,12,7,56,31,61,0,0,30,37
2024-12-16,0,16,5,58,33,90,0,0,26,38
2024-12-17,0,16,5,68,37,81,23,0,39,41
2024-12-18,0,13,8,71,25,81,15,0,41,35
2024-12-19,0,13,6,68,25,84,12,0,33,36
2024-12-20,0,12,7,72,30,78,17,0,36,32
2024-12-21,0,14,7,62,29,71,0,0,31,34
2024-12-22,0,12,7,46,28,68,0,0,25,30
2024-12-23,0,12,6,59,20,74,18,0,29,32
2024-12-24,0,8,5,42,19,64,0,0,21,40
2024-12-25,0,0,0,31,15,40,0,0,0,31
2024-12-26,0,8,10,48,23,63,0,0,23,48
2024-12-27,0,11,7,62,30,70,0,0,23,37
2024-12-28,0,13,5,58,25,69,0,0,27,42
2024-12-29,0,11,6,56,22,64,12,0,21,43
2024-12-30,0,11,6,49,24,84,0,0,25,39
2024-12-31,0,11,5,46,21,63,0,0,0,36
2025-01-01,0,7,6,51,18,60,0,0,20,49
2025-01-02,0,11,13,70,22,77,0,0,28,40
2025-01-03,0,13,10,54,25,64,13,0,33,43
2025-01-04,0,11,5,61,27,79,0,0,31,53
2025-01-05,0,13,8,59,22,47,0,0,31,45
2025-01-06,0,9,9,59,25,58,0,0,31,45
2025-01-07,0,13,8,62,22,72,0,0,39,42
2025-01-08,0,11,7,54,19,63,0,0,35,46
2025-01-09,0,15,6,58,17,68,10,0,36,38
2025-01-10,0,12,7,59,21,57,14,0,26,38
2025-01-11,0,7,8,60,25,71,0,12,27,42
