date,Kaizer Chiefs,Orlando Pirates,Sundowns,Premier League,Soccer Laduma,FIFA World Cup,Gambling,Tickets,Arsenal Store,Football
2023-03-15,4,2,10,9,1,5,0,9,0,47
2023-03-16,3,1,3,7,1,3,0,11,0,50
2023-03-17,4,2,4,10,1,3,0,13,0,44
2023-03-18,46,25,30,31,1,4,0,18,0,64
2023-03-19,14,5,5,26,1,2,0,11,0,69
2023-03-20,4,1,2,8,1,2,0,11,0,41
2023-03-21,4,1,3,6,1,4,0,16,0,52
2023-03-22,4,1,2,4,1,0,0,11,0,54
2023-03-23,3,1,2,3,1,2,0,16,0,71
2023-03-24,3,2,2,3,1,2,0,16,0,91
2023-03-25,4,1,2,5,1,0,0,14,0,81
2023-03-26,5,2,2,5,1,3,0,18,0,87
2023-03-27,4,1,1,3,1,3,0,15,0,67
2023-03-28,4,1,2,3,1,3,0,16,0,71
2023-03-29,4,1,2,4,1,0,0,12,0,53
2023-03-30,5,2,2,5,1,2,0,15,0,36
2023-03-31,4,2,3,7,1,2,0,17,0,40
2023-04-01,25,25,20,41,1,2,0,26,0,66
2023-04-02,8,4,11,29,1,0,0,14,0,58
2023-04-03,5,2,3,13,1,0,0,14,0,37
2023-04-04,4,2,22,18,1,2,0,13,0,43
2023-04-05,4,2,7,17,1,0,0,12,0,45
2023-04-06,4,2,3,12,1,2,0,13,0,42
2023-04-07,5,2,2,12,1,3,0,15,0,53
2023-04-08,30,23,4,43,1,2,0,12,0,70
2023-04-09,10,4,21,37,1,2,0,12,0,65
2023-04-10,4,2,3,14,1,2,0,9,0,44
2023-04-11,4,2,2,8,1,2,0,9,0,54
2023-04-12,4,2,20,7,1,2,0,11,0,43
2023-04-13,4,2,6,7,1,2,0,11,0,41
2023-04-14,4,2,3,8,1,0,0,14,0,36
2023-04-15,9,35,25,36,1,0,0,14,0,68
2023-04-16,72,5,8,38,1,0,0,12,0,58
2023-04-17,13,3,3,16,1,0,0,12,0,38
2023-04-18,5,2,3,12,1,2,0,13,0,43
2023-04-19,5,3,2,7,1,0,0,13,0,48
2023-04-20,4,2,2,7,1,2,0,14,0,45
2023-04-21,5,2,3,19,1,0,0,17,0,43
2023-04-22,8,27,23,40,1,2,0,20,0,62
2023-04-23,37,5,12,29,1,0,2,19,0,66
2023-04-24,6,3,4,10,1,0,0,17,0,41
2023-04-25,4,2,10,15,1,0,0,14,0,39
2023-04-26,5,2,4,34,1,0,0,18,0,50
2023-04-27,40,3,3,34,1,0,0,20,0,54
2023-04-28,7,3,3,18,1,2,0,19,0,43
2023-04-29,6,4,32,29,1,2,0,20,0,65
2023-04-30,6,24,5,52,1,2,0,19,0,65
2023-05-01,41,5,3,20,1,0,0,17,0,46
2023-05-02,7,3,3,20,1,0,0,16,0,42
2023-05-03,4,23,14,26,1,2,0,27,0,45
2023-05-04,4,3,5,22,1,0,0,17,0,45
2023-05-05,5,3,3,17,1,0,0,26,0,40
2023-05-06,100,88,18,39,1,0,0,28,0,69
2023-05-07,7,6,6,42,1,0,0,17,0,64
2023-05-08,5,3,3,23,1,0,0,22,0,38
2023-05-09,4,3,3,12,1,0,0,16,0,47
2023-05-10,4,2,3,7,1,0,0,14,0,42
2023-05-11,4,2,2,7,1,0,0,14,0,38
2023-05-12,4,3,4,9,1,2,0,18,0,42
2023-05-13,29,24,25,44,2,0,0,26,0,69
2023-05-14,6,4,13,40,1,3,0,31,0,65
2023-05-15,5,2,3,21,1,0,0,32,0,43
2023-05-16,5,2,22,16,1,0,0,22,0,42
2023-05-17,4,2,8,10,1,3,0,23,0,50
2023-05-18,4,2,2,13,1,2,0,50,0,42
2023-05-19,4,2,4,12,1,2,0,29,0,42
2023-05-20,30,27,49,56,1,3,0,23,0,67
2023-05-21,6,5,8,33,1,2,0,13,0,61
2023-05-22,5,3,4,15,1,3,0,13,0,43
2023-05-23,5,2,3,12,1,3,0,13,0,39
2023-05-24,6,2,2,12,1,3,0,14,0,39
2023-05-25,5,2,2,17,1,3,0,15,0,40
2023-05-26,5,3,2,12,1,4,0,17,0,41
2023-05-27,6,62,3,15,1,5,0,20,0,63
2023-05-28,5,9,2,43,1,4,0,10,0,66
2023-05-29,5,3,2,11,2,3,0,7,0,42
2023-05-30,5,2,1,5,1,2,0,6,0,34
2023-05-31,5,2,1,4,2,6,0,10,0,37
2023-06-01,5,3,1,3,1,4,0,12,0,38
2023-06-02,5,2,1,4,2,3,0,11,0,38
2023-06-03,5,2,2,7,1,4,0,13,0,65
2023-06-04,5,2,2,4,1,5,0,11,0,48
2023-06-05,5,2,1,4,2,0,0,8,0,38
2023-06-06,5,2,1,4,2,2,0,12,0,39
2023-06-07,6,2,2,3,2,2,0,10,0,42
2023-06-08,5,2,2,3,1,4,0,12,0,47
2023-06-09,6,2,2,3,2,3,0,15,0,48
2023-06-10,5,2,2,5,2,4,0,18,0,84
2023-06-11,5,2,2,3,1,4,0,14,0,59
2023-06-12,6,2,2,2,2,5,0,11,0,44
2023-06-13,6,3,1,2,2,3,0,11,0,41
2023-06-14,7,3,2,2,2,3,0,13,0,51
2023-06-15,8,3,2,4,2,2,0,15,0,59
2023-06-16,8,3,2,3,2,4,0,18,0,83
2023-06-17,6,3,2,2,2,3,0,31,0,100
2023-06-18,6,3,2,2,2,3,0,16,0,76
2023-06-19,7,3,2,1,2,2,0,14,0,71
2023-06-20,8,3,2,1,2,3,0,13,0,65
2023-06-21,8,3,1,2,2,3,0,14,0,51
2023-06-22,8,3,2,2,2,4,0,12,0,46
2023-06-23,9,3,2,2,2,6,0,15,0,42
2023-06-24,9,2,2,2,2,5,0,21,0,48
2023-06-25,7,3,1,2,2,3,0,14,0,55
2023-06-26,9,3,2,2,2,3,0,12,0,42
2023-06-27,9,3,2,2,2,6,0,29,0,39
2023-06-28,11,2,2,2,2,3,0,23,0,47
2023-06-29,8,3,2,2,2,2,0,17,0,43
2023-06-30,7,3,2,3,2,3,0,16,0,44
2023-07-01,7,2,2,3,1,5,0,15,0,50
2023-07-02,6,3,2,3,2,6,0,17,0,56
2023-07-03,8,3,2,2,2,4,0,17,0,40
2023-07-04,8,3,2,2,2,5,0,15,0,43
2023-07-05,7,3,2,2,2,4,0,16,0,43
2023-07-06,7,3,2,2,2,4,0,16,0,43
2023-07-07,7,4,2,2,2,3,0,19,0,44
2023-07-08,8,3,2,3,2,4,0,41,0,54
