date,PS5 games,Powerball,Xbox games,video games,Mobile app,Genshin Impact,Lotto,Game,Betfred
2022-05-07,0,60,1,0,0,0,79,16,0
2022-05-08,0,19,1,0,0,0,74,15,0
2022-05-09,0,19,0,0,0,0,54,12,0
2022-05-10,0,48,1,0,0,1,58,12,0
2022-05-11,0,57,0,0,0,0,67,11,0
2022-05-12,0,22,0,0,0,0,68,11,0
2022-05-13,0,60,0,0,0,0,59,14,0
2022-05-14,0,75,1,0,0,1,83,15,0
2022-05-15,0,24,0,0,0,1,82,18,0
2022-05-16,0,23,0,0,0,0,55,12,0
2022-05-17,0,49,0,0,0,1,59,12,0
2022-05-18,0,62,0,0,0,1,69,12,0
2022-05-19,0,23,1,0,0,1,72,13,0
2022-05-20,0,56,0,0,0,1,56,27,0
2022-05-21,0,73,1,0,0,1,80,19,0
2022-05-22,0,23,0,0,0,0,77,15,0
2022-05-23,0,22,1,0,0,0,51,12,0
2022-05-24,0,42,0,0,0,0,50,12,0
2022-05-25,0,52,0,0,0,0,70,12,0
2022-05-26,0,23,0,0,0,0,73,13,0
2022-05-27,0,51,0,0,0,0,53,13,0
2022-05-28,0,59,1,0,0,1,87,16,0
2022-05-29,0,24,1,0,0,1,83,15,0
2022-05-30,0,21,0,0,0,0,58,11,0
2022-05-31,0,45,0,0,0,1,57,11,0
2022-06-01,0,56,1,0,0,0,76,11,0
2022-06-02,0,23,0,0,0,0,77,13,0
2022-06-03,0,52,1,0,0,1,57,13,0
2022-06-04,0,62,1,0,0,0,94,16,0
2022-06-05,0,23,0,0,0,1,90,15,0
2022-06-06,0,20,0,0,0,0,63,12,0
2022-06-07,0,48,1,0,0,1,58,12,0
2022-06-08,0,57,0,0,0,1,75,12,0
2022-06-09,0,21,0,0,0,1,71,13,0
2022-06-10,0,49,0,0,0,0,51,14,0
2022-06-11,0,62,1,0,0,1,84,19,0
2022-06-12,0,22,1,0,0,0,81,16,0
2022-06-13,0,19,1,0,0,1,57,13,0
2022-06-14,0,43,0,0,0,0,55,13,0
2022-06-15,0,52,1,0,0,0,71,14,0
2022-06-16,0,22,1,1,0,1,82,18,0
2022-06-17,0,50,1,0,0,1,56,16,0
2022-06-18,0,61,1,0,0,1,86,16,0
2022-06-19,0,21,1,0,0,1,84,16,0
2022-06-20,0,20,0,0,0,1,53,12,0
2022-06-21,0,41,1,0,0,1,54,13,0
2022-06-22,0,52,0,0,0,0,69,14,0
2022-06-23,0,20,0,0,0,1,63,14,0
2022-06-24,0,47,1,0,0,0,49,17,0
2022-06-25,0,59,1,0,0,1,89,19,0
2022-06-26,0,24,1,0,0,0,89,17,0
2022-06-27,0,19,1,0,0,1,55,15,0
2022-06-28,0,47,0,0,0,0,56,15,0
2022-06-29,0,58,0,0,0,1,72,15,0
2022-06-30,0,24,0,0,0,1,77,15,0
2022-07-01,0,54,1,0,0,1,55,19,0
2022-07-02,0,63,1,0,0,1,85,18,0
2022-07-03,0,23,1,0,0,1,92,17,0
2022-07-04,0,21,1,0,0,1,57,13,0
2022-07-05,0,46,1,0,0,1,56,14,0
2022-07-06,0,58,0,0,0,0,77,14,0
