date,PS5 games,Powerball,Xbox games,video games,Mobile app,Genshin Impact,Lotto,Game,Betfred
2023-03-24,0,59,1,0,0,0,50,17,3
2023-03-25,0,70,1,0,0,1,81,19,2
2023-03-26,0,27,1,0,0,0,88,17,1
2023-03-27,0,22,1,0,0,0,58,16,1
2023-03-28,0,57,1,0,0,0,59,14,2
2023-03-29,0,68,1,0,0,1,75,16,2
2023-03-30,0,27,1,0,0,0,84,16,2
2023-03-31,0,63,1,0,0,1,56,17,2
2023-04-01,0,66,0,0,0,0,79,20,2
2023-04-02,0,26,1,0,1,1,82,19,3
2023-04-03,0,24,1,0,0,1,56,15,1
2023-04-04,0,57,2,0,0,1,56,15,2
2023-04-05,0,67,1,0,0,0,74,16,2
2023-04-06,0,26,1,0,0,1,82,16,2
2023-04-07,0,57,1,0,0,1,56,19,2
2023-04-08,0,56,1,0,1,1,71,21,2
2023-04-09,0,24,1,0,0,0,77,21,2
2023-04-10,0,23,1,0,0,0,55,19,1
2023-04-11,0,51,1,0,0,0,54,13,2
2023-04-12,0,62,0,0,0,0,68,12,2
2023-04-13,0,25,1,0,0,0,83,14,2
2023-04-14,0,61,1,0,0,0,50,14,1
2023-04-15,0,68,0,0,0,0,74,23,1
2023-04-16,0,26,1,0,0,0,81,18,2
2023-04-17,0,22,0,0,0,0,51,12,3
2023-04-18,0,50,0,0,0,1,54,13,2
2023-04-19,0,65,0,0,0,0,66,12,2
2023-04-20,0,24,0,0,0,0,72,13,2
2023-04-21,0,59,0,0,0,0,46,15,2
2023-04-22,0,65,1,0,1,0,72,22,2
2023-04-23,0,23,1,1,0,0,74,18,2
2023-04-24,0,21,0,0,0,0,49,13,3
2023-04-25,0,53,0,0,0,0,49,12,2
2023-04-26,0,63,1,0,0,1,69,15,2
2023-04-27,0,24,1,0,1,0,76,18,2
2023-04-28,0,62,1,0,0,0,50,17,2
2023-04-29,0,67,1,0,0,0,77,20,2
2023-04-30,0,26,1,0,0,0,80,22,2
2023-05-01,0,20,0,0,0,0,53,18,3
2023-05-02,0,51,1,0,0,0,52,12,2
2023-05-03,0,57,0,1,0,0,67,14,3
2023-05-04,0,25,0,0,0,0,79,13,2
2023-05-05,0,62,1,0,0,1,55,14,2
2023-05-06,1,73,0,0,0,0,78,23,2
2023-05-07,0,27,1,0,0,1,88,16,2
2023-05-08,0,23,1,0,0,0,52,12,2
2023-05-09,0,56,0,0,0,0,54,11,2
2023-05-10,0,70,0,0,0,0,71,14,2
2023-05-11,0,25,0,0,0,0,81,13,2
2023-05-12,0,60,0,0,0,0,51,14,3
2023-05-13,0,71,1,0,0,1,72,19,3
2023-05-14,0,24,0,1,0,1,74,15,2
2023-05-15,0,22,0,0,1,0,49,13,3
2023-05-16,0,48,0,0,0,0,52,13,2
2023-05-17,0,61,0,0,0,0,67,13,2
2023-05-18,0,24,1,1,0,0,68,14,2
2023-05-19,0,54,0,0,0,0,50,14,2
2023-05-20,0,65,1,1,0,1,74,19,3
2023-05-21,0,24,1,0,0,0,88,14,2
2023-05-22,0,21,1,0,1,0,53,15,3
2023-05-23,0,47,0,0,0,0,52,14,2
2023-05-24,0,60,0,0,0,0,63,13,3
2023-05-25,0,26,0,0,0,1,68,14,2
2023-05-26,0,64,0,0,0,0,49,16,3
2023-05-27,0,74,0,0,0,1,79,29,2
2023-05-28,0,27,1,1,0,0,81,18,3
2023-05-29,0,24,1,0,0,0,53,13,3
2023-05-30,0,56,1,0,0,0,53,14,2
2023-05-31,0,68,1,0,0,0,70,13,2
2023-06-01,0,26,0,0,0,0,76,12,3
2023-06-02,0,65,0,0,0,0,53,15,3
2023-06-03,0,73,0,0,0,0,81,19,3
2023-06-04,0,28,0,0,0,0,85,16,3
2023-06-05,0,28,0,0,0,0,57,13,4
2023-06-06,0,58,0,0,0,0,55,14,3
2023-06-07,0,71,0,0,0,0,75,13,3
2023-06-08,0,28,1,0,0,1,79,14,3
2023-06-09,0,66,0,0,0,0,54,17,3
2023-06-10,0,86,1,0,0,0,81,17,3
2023-06-11,0,27,1,0,0,0,78,17,3
2023-06-12,0,24,1,0,0,0,52,13,4
2023-06-13,0,55,0,0,0,0,53,14,3
2023-06-14,0,79,1,0,0,0,72,14,3
2023-06-15,0,29,1,0,0,0,71,14,3
2023-06-16,0,61,1,0,0,0,52,20,3
2023-06-17,0,68,0,0,0,0,76,19,3
2023-06-18,0,28,1,0,0,0,80,19,4
2023-06-19,0,23,1,0,0,1,51,14,4
2023-06-20,0,53,0,0,0,0,52,15,3
2023-06-21,0,68,1,0,0,0,66,15,4
2023-06-22,0,27,0,0,0,0,79,17,3
2023-06-23,0,64,1,0,1,1,52,17,3
2023-06-24,1,82,1,0,0,0,87,19,3
2023-06-25,0,30,1,0,0,0,89,20,3
2023-06-26,1,25,1,0,0,1,57,15,3
2023-06-27,0,62,1,0,0,0,56,17,4
2023-06-28,0,76,1,0,0,0,72,18,4
2023-06-29,0,31,1,0,0,1,77,19,3
2023-06-30,0,74,1,0,0,0,55,24,4
2023-07-01,0,100,1,0,0,1,100,20,4
2023-07-02,0,36,1,0,0,0,98,20,3
2023-07-03,0,31,1,0,0,0,61,16,4
2023-07-04,0,67,1,1,0,1,59,17,4
2023-07-05,0,74,1,0,0,0,83,17,4
2023-07-06,0,31,1,0,0,1,85,17,4
2023-07-07,0,70,1,0,1,1,57,17,4
2023-07-08,0,82,1,1,0,0,94,19,4
