date,PS5 games,Powerball,Xbox games,video games,Mobile app,Genshin Impact,Lotto,Game,Betfred
2021-09-04,0,75,1,0,0,1,93,14,0
2021-09-05,0,27,1,0,0,1,88,13,0
2021-09-06,0,21,0,0,0,1,58,11,0
2021-09-07,0,55,0,0,0,1,57,12,0
2021-09-08,0,66,0,0,0,1,79,12,0
2021-09-09,0,25,1,0,1,0,88,11,0
2021-09-10,1,67,0,0,0,1,58,11,0
2021-09-11,0,68,1,0,0,1,87,15,0
2021-09-12,0,24,1,0,0,1,81,13,0
2021-09-13,0,23,1,1,0,1,61,11,0
2021-09-14,0,54,0,1,0,1,56,12,0
2021-09-15,0,64,0,0,0,1,76,11,0
2021-09-16,0,23,1,0,0,1,77,11,0
2021-09-17,0,61,1,1,0,1,53,12,0
2021-09-18,0,75,0,0,0,1,87,14,0
2021-09-19,0,27,1,0,0,1,87,14,0
2021-09-20,0,24,0,0,0,1,58,10,0
2021-09-21,0,51,0,0,0,0,55,11,0
2021-09-22,0,55,0,0,0,1,76,11,0
2021-09-23,0,26,1,0,0,1,80,12,0
2021-09-24,0,56,0,0,0,1,59,15,0
2021-09-25,0,53,1,0,0,0,85,17,0
2021-09-26,0,23,1,0,0,1,83,13,0
2021-09-27,0,21,1,0,0,1,57,10,0
2021-09-28,0,46,0,0,0,0,54,13,0
2021-09-29,0,58,0,0,0,1,71,12,0
2021-09-30,0,23,1,0,0,1,78,12,0
2021-10-01,0,56,1,0,0,1,56,14,0
2021-10-02,0,60,0,0,0,1,84,16,0
2021-10-03,0,24,0,0,0,1,87,13,0
2021-10-04,0,21,0,0,0,1,55,12,0
2021-10-05,0,55,1,0,0,1,63,14,0
2021-10-06,0,64,1,0,0,1,86,14,0
2021-10-07,0,25,0,1,0,1,83,13,0
2021-10-08,0,56,0,0,0,1,56,14,0
2021-10-09,0,72,0,0,0,0,100,15,0
2021-10-10,0,26,0,0,0,1,98,14,0
2021-10-11,0,22,0,0,0,1,59,12,0
2021-10-12,0,55,1,0,0,1,62,11,0
2021-10-13,0,70,0,0,0,0,78,11,0
2021-10-14,0,24,0,0,0,1,83,11,0
2021-10-15,0,58,0,0,0,1,53,13,0
2021-10-16,0,65,0,0,0,1,86,15,0
2021-10-17,0,25,1,0,0,1,90,15,0
2021-10-18,0,23,0,0,0,1,61,13,0
2021-10-19,0,50,0,0,0,1,56,12,0
2021-10-20,0,58,0,0,0,1,75,12,0
2021-10-21,0,23,0,0,0,0,77,11,0
2021-10-22,0,57,0,0,0,1,50,13,0
2021-10-23,0,65,1,0,0,1,84,14,0
2021-10-24,0,21,0,0,0,1,82,14,0
2021-10-25,0,19,0,0,0,0,57,11,0
2021-10-26,0,55,1,0,0,0,57,11,0
2021-10-27,0,65,0,0,0,0,78,10,0
2021-10-28,0,23,0,0,0,0,82,13,0
2021-10-29,0,59,1,0,0,1,52,13,0
2021-10-30,0,66,1,0,0,0,94,13,0
2021-10-31,0,26,1,0,0,1,98,17,0
2021-11-01,0,21,1,0,0,1,56,14,0
2021-11-02,0,46,0,0,0,1,53,11,0
2021-11-03,0,52,0,0,0,0,72,11,0
2021-11-04,0,24,0,0,0,1,78,12,0
2021-11-05,0,58,0,0,0,1,55,14,0
2021-11-06,0,67,1,0,0,0,82,15,0
2021-11-07,0,23,1,0,0,0,82,13,0
2021-11-08,0,24,0,0,0,0,60,11,0
2021-11-09,0,61,1,0,0,0,62,11,0
2021-11-10,0,76,1,0,0,0,85,12,0
2021-11-11,0,28,0,0,0,0,87,11,0
2021-11-12,0,61,1,0,1,1,55,12,0
2021-11-13,0,74,1,0,0,1,91,15,0
2021-11-14,0,26,1,0,0,0,96,14,0
2021-11-15,0,24,1,0,0,0,61,12,0
2021-11-16,0,65,1,0,0,0,64,13,0
2021-11-17,0,92,0,0,0,0,83,13,0
2021-11-18,0,29,1,0,0,1,89,14,0
2021-11-19,0,56,0,0,0,0,51,13,0
2021-11-20,0,62,1,0,0,0,81,17,0
2021-11-21,0,23,0,0,0,0,89,16,0
2021-11-22,0,20,1,0,0,0,57,13,0
2021-11-23,0,43,0,0,0,1,56,13,0
2021-11-24,0,54,1,0,0,1,74,17,0
2021-11-25,0,22,1,0,0,0,80,15,0
2021-11-26,0,49,1,0,0,1,50,19,0
2021-11-27,0,65,1,0,0,1,83,18,0
2021-11-28,0,25,1,0,0,0,94,15,0
2021-11-29,0,21,1,0,1,1,63,15,0
2021-11-30,0,51,1,0,0,0,61,15,0
2021-12-01,0,59,1,0,0,1,77,15,0
2021-12-02,0,24,1,0,0,0,100,14,0
2021-12-03,0,54,1,0,0,1,57,14,0
2021-12-04,0,59,1,1,1,1,87,15,0
2021-12-05,0,26,1,0,0,1,96,18,0
2021-12-06,0,23,1,0,0,1,64,15,0
2021-12-07,0,53,1,0,0,1,60,14,0
2021-12-08,0,68,0,0,0,1,79,15,0
2021-12-09,0,27,1,0,1,1,91,17,0
2021-12-10,0,56,0,0,0,1,56,15,0
2021-12-11,0,60,1,0,0,0,82,15,0
2021-12-12,1,23,1,0,0,1,85,15,0
2021-12-13,0,20,1,0,0,1,57,15,0
2021-12-14,0,47,1,0,0,0,55,17,0
2021-12-15,0,56,1,0,0,0,74,18,0
2021-12-16,0,22,1,0,0,0,83,20,0
2021-12-17,0,51,1,0,0,1,55,19,0
2021-12-18,0,62,1,0,0,1,87,19,0
2021-12-19,0,25,2,0,0,1,90,20,0
2021-12-20,0,22,1,0,0,0,63,19,0
2021-12-21,0,53,1,0,0,0,65,19,0
2021-12-22,0,61,1,1,0,0,78,18,0
2021-12-23,0,25,1,1,0,1,83,20,0
2021-12-24,0,53,1,0,0,0,55,20,0
2021-12-25,0,56,2,0,0,0,75,23,0
2021-12-26,0,27,1,0,0,2,85,20,0
2021-12-27,0,23,1,0,0,1,63,20,0
2021-12-28,0,54,1,0,0,1,63,18,0
2021-12-29,0,64,1,0,0,1,91,19,0
2021-12-30,0,27,0,0,0,0,91,18,0
2021-12-31,0,61,1,0,0,0,59,18,0
2022-01-01,0,71,0,0,0,2,84,21,0
2022-01-02,0,30,1,1,0,1,79,18,0
2022-01-03,0,25,1,0,0,1,57,17,0
2022-01-04,0,57,1,0,0,1,58,15,0
2022-01-05,0,64,1,0,0,1,76,16,0
