date,PS5 games,Powerball,Xbox games,video games,Mobile app,Genshin Impact,Lotto,Game,Betfred
2020-08-16,0,22,1,0,0,0,80,14,0
2020-08-17,0,17,1,0,0,0,49,11,0
2020-08-18,0,45,0,0,0,0,48,11,0
2020-08-19,0,48,1,0,0,0,67,12,0
2020-08-20,0,21,1,0,0,0,75,11,0
2020-08-21,0,52,1,0,0,0,49,13,0
2020-08-22,0,56,0,0,0,0,80,14,0
2020-08-23,0,21,1,0,1,0,71,13,0
2020-08-24,0,18,1,0,0,0,49,11,0
2020-08-25,0,47,1,0,0,0,48,11,0
2020-08-26,0,46,1,0,0,0,66,11,0
2020-08-27,0,21,1,0,0,0,64,12,0
2020-08-28,0,59,1,0,0,0,53,12,0
2020-08-29,0,55,1,0,0,0,77,13,0
2020-08-30,0,19,1,1,0,0,70,13,0
2020-08-31,0,20,0,0,0,0,53,10,0
2020-09-01,0,48,1,0,0,0,52,11,0
2020-09-02,0,48,1,0,0,0,65,10,0
2020-09-03,0,24,0,0,0,0,69,10,0
2020-09-04,0,62,1,0,0,0,54,10,0
2020-09-05,0,56,1,0,0,0,77,12,0
2020-09-06,0,24,1,0,0,0,76,13,0
2020-09-07,0,20,0,0,0,0,55,10,0
2020-09-08,0,56,0,1,0,0,54,10,0
2020-09-09,0,55,1,0,0,0,69,10,0
2020-09-10,0,24,1,0,0,0,73,11,0
2020-09-11,0,61,0,0,0,0,53,11,0
2020-09-12,0,61,1,0,0,0,81,12,0
2020-09-13,0,24,1,1,0,0,74,11,0
2020-09-14,0,21,1,0,0,0,52,9,0
2020-09-15,0,54,1,0,0,0,53,10,0
2020-09-16,0,53,1,0,0,0,74,10,0
2020-09-17,1,25,1,0,0,0,69,11,0
2020-09-18,1,66,1,0,0,0,53,11,0
2020-09-19,1,77,1,0,0,0,84,12,0
2020-09-20,0,25,1,0,0,0,73,12,0
2020-09-21,0,19,1,0,0,0,50,10,0
2020-09-22,0,56,1,0,0,0,55,11,0
2020-09-23,0,60,1,0,0,0,70,12,0
2020-09-24,0,25,0,0,0,0,68,11,0
2020-09-25,0,64,1,0,0,0,55,11,0
2020-09-26,0,67,1,0,0,0,82,12,0
2020-09-27,0,26,1,1,0,0,80,12,0
2020-09-28,0,22,1,0,0,1,53,9,0
2020-09-29,0,61,1,0,0,1,58,10,0
2020-09-30,0,65,1,0,0,1,76,10,0
2020-10-01,0,27,1,0,0,1,71,10,0
2020-10-02,0,65,1,0,0,2,52,12,0
2020-10-03,0,59,1,0,0,2,89,13,0
2020-10-04,0,24,0,0,0,2,78,11,0
2020-10-05,0,20,0,0,0,2,56,9,0
2020-10-06,0,60,1,0,0,2,55,10,0
2020-10-07,0,59,0,0,0,1,82,9,0
2020-10-08,0,27,1,0,0,2,81,10,0
2020-10-09,0,64,0,0,0,1,54,10,0
2020-10-10,0,67,1,0,0,2,92,13,0
2020-10-11,0,25,1,0,0,2,79,12,0
2020-10-12,0,22,1,0,0,1,56,10,0
2020-10-13,0,54,0,0,0,1,54,10,0
2020-10-14,0,58,1,1,0,1,75,9,0
2020-10-15,0,26,1,0,0,1,73,9,0
2020-10-16,0,68,1,0,0,1,51,10,0
2020-10-17,0,68,1,0,0,2,86,13,0
2020-10-18,0,24,1,0,0,1,74,12,0
2020-10-19,0,19,0,0,0,1,51,9,0
2020-10-20,0,51,0,0,0,1,52,10,0
2020-10-21,0,51,1,0,0,1,68,10,0
2020-10-22,0,22,1,0,0,1,69,11,0
2020-10-23,0,57,1,0,0,0,48,10,0
2020-10-24,0,55,1,0,0,1,77,12,0
2020-10-25,0,27,0,0,0,1,76,12,0
2020-10-26,0,22,1,0,0,1,55,9,0
2020-10-27,0,54,1,0,0,1,55,10,0
2020-10-28,0,54,1,0,0,1,69,11,0
2020-10-29,0,26,1,0,0,1,70,11,0
2020-10-30,0,65,1,0,0,1,50,11,0
2020-10-31,0,54,1,0,0,1,76,12,0
2020-11-01,0,25,1,0,0,1,77,14,0
2020-11-02,0,21,1,0,0,0,53,11,0
2020-11-03,0,53,1,0,0,1,55,11,0
2020-11-04,0,49,0,0,0,0,64,10,0
2020-11-05,0,20,1,0,0,1,62,9,0
2020-11-06,0,58,0,0,0,1,47,11,0
2020-11-07,0,57,1,0,0,0,76,12,0
2020-11-08,0,23,1,0,0,1,74,12,0
2020-11-09,0,21,1,0,0,1,54,10,0
2020-11-10,0,53,1,0,0,1,52,11,0
2020-11-11,0,53,1,0,0,1,71,12,0
2020-11-12,0,22,1,0,0,1,68,11,0
2020-11-13,0,63,1,0,0,1,53,12,0
2020-11-14,0,67,1,0,0,1,100,14,0
2020-11-15,0,25,1,0,0,1,82,13,0
2020-11-16,0,20,0,0,0,1,52,11,0
2020-11-17,0,51,1,0,0,1,51,12,0
2020-11-18,0,55,1,0,0,0,72,12,0
2020-11-19,0,22,0,0,0,0,65,11,0
2020-11-20,0,55,0,0,0,0,42,12,0
2020-11-21,0,51,1,0,0,1,73,14,0
2020-11-22,0,22,1,0,0,1,70,13,0
2020-11-23,0,18,1,0,0,0,49,13,0
2020-11-24,0,50,1,0,0,0,49,12,0
2020-11-25,0,49,0,0,0,1,66,13,0
2020-11-26,0,24,1,0,0,1,67,15,0
2020-11-27,1,55,1,0,0,0,46,19,0
2020-11-28,0,54,2,1,0,0,81,15,0
2020-11-29,0,24,1,0,0,1,75,14,0
2020-11-30,0,20,1,0,0,1,54,12,0
2020-12-01,0,72,1,0,0,1,60,12,0
2020-12-02,0,100,1,0,0,0,94,12,0
2020-12-03,1,30,1,0,0,0,81,11,0
2020-12-04,0,66,1,0,0,1,56,12,0
2020-12-05,0,59,1,0,0,0,84,15,0
2020-12-06,0,25,1,1,0,1,78,12,0
2020-12-07,0,22,1,0,0,0,54,12,0
2020-12-08,0,53,1,0,0,1,55,11,0
2020-12-09,0,52,1,0,0,1,79,12,0
2020-12-10,0,23,1,0,0,1,68,12,0
2020-12-11,0,54,1,0,0,1,48,12,0
2020-12-12,0,51,1,0,0,0,73,14,0
2020-12-13,0,20,1,0,0,0,76,13,0
2020-12-14,0,20,1,0,0,0,50,13,0
2020-12-15,0,51,1,0,0,0,51,14,0
2020-12-16,0,51,2,1,0,1,70,15,0
2020-12-17,0,23,1,0,0,1,65,14,0
2020-12-18,0,55,1,0,0,0,47,16,0
2020-12-19,0,49,1,0,0,1,76,15,0
2020-12-20,0,25,1,0,0,0,74,16,0
2020-12-21,0,19,1,0,0,1,53,14,0
2020-12-22,0,52,1,0,0,1,54,16,0
2020-12-23,0,49,1,0,0,1,72,14,0
2020-12-24,0,23,1,0,0,1,75,16,0
2020-12-25,0,29,1,0,0,1,41,18,0
2020-12-26,0,36,1,0,0,0,69,17,0
2020-12-27,0,24,1,0,0,0,65,15,0
2020-12-28,1,18,1,0,0,0,46,14,0
2020-12-29,0,54,1,0,0,1,58,14,0
2020-12-30,0,54,1,0,0,1,78,15,0
2020-12-31,0,23,1,0,0,0,72,16,0
2021-01-01,0,42,1,0,0,1,43,15,0
2021-01-02,0,45,1,0,0,0,74,15,0
2021-01-03,0,20,1,0,0,1,69,14,0
