date,Online banking,Capitec Bank,Standard Bank,FNB (First National Bank),Nedbank,Loan,Investment app,trading platforms,mutual funds,stocks
2024-06-02,8,5,19,0,19,47,0,0,0,0
2024-06-03,17,7,40,0,30,81,0,0,0,0
2024-06-04,16,7,39,0,26,84,0,0,0,7
2024-06-05,16,5,33,0,26,76,0,0,0,3
2024-06-06,15,5,35,0,26,82,0,0,0,4
2024-06-07,15,6,34,0,24,70,0,0,0,4
2024-06-08,9,4,26,0,16,61,0,0,0,0
2024-06-09,6,5,16,0,11,53,0,0,0,5
2024-06-10,16,7,38,0,25,77,0,0,0,0
2024-06-11,12,5,30,0,24,77,0,0,0,4
2024-06-12,13,6,32,0,23,74,0,0,0,0
2024-06-13,14,5,31,0,24,75,0,0,0,3
2024-06-14,15,5,33,0,24,59,0,0,0,0
2024-06-15,8,7,22,0,17,62,0,0,0,0
2024-06-16,7,4,17,0,12,47,0,0,0,0
2024-06-17,7,6,19,0,13,52,0,0,0,0
2024-06-18,14,6,38,0,25,72,0,0,0,6
2024-06-19,13,4,33,0,25,69,0,0,0,6
2024-06-20,15,5,32,0,24,72,0,0,0,0
2024-06-21,14,5,33,0,24,67,0,0,0,7
2024-06-22,9,5,23,0,18,51,0,0,0,5
2024-06-23,7,4,16,0,12,44,0,0,0,0
2024-06-24,14,6,39,0,28,70,0,0,0,4
2024-06-25,18,6,44,0,28,90,0,0,0,0
2024-06-26,18,7,40,0,28,84,0,0,0,4
2024-06-27,18,7,39,0,28,83,0,0,0,4
2024-06-28,21,8,50,0,34,93,0,0,0,0
2024-06-29,13,7,29,0,21,67,0,0,0,4
2024-06-30,10,6,24,0,16,56,0,0,0,0
2024-07-01,18,6,47,0,32,92,0,0,0,4
2024-07-02,20,7,53,0,29,95,0,0,0,4
2024-07-03,16,8,47,0,28,94,0,0,0,4
2024-07-04,16,7,42,0,27,80,0,0,0,3
2024-07-05,15,5,39,0,26,76,0,0,0,4
2024-07-06,9,7,24,0,17,61,0,0,0,0
2024-07-07,7,4,17,0,12,41,0,0,0,0
2024-07-08,16,6,38,0,27,74,0,0,0,4
2024-07-09,13,5,36,0,24,74,0,0,0,0
2024-07-10,13,5,32,0,23,70,0,0,0,4
