date,Online banking,Capitec Bank,Standard Bank,FNB (First National Bank),Nedbank,Loan,Investment app,trading platforms,mutual funds,stocks
2020-08-17,18,8,66,0,40,67,0,0,0,3
2020-08-18,19,7,67,0,40,68,0,0,0,6
2020-08-19,16,8,61,0,41,62,0,0,0,7
2020-08-20,19,9,71,0,40,69,0,0,0,4
2020-08-21,19,9,64,0,44,66,0,0,0,5
2020-08-22,11,8,37,0,29,50,0,0,0,4
2020-08-23,10,5,28,0,23,40,0,0,0,6
2020-08-24,21,8,71,0,49,70,0,0,0,6
2020-08-25,22,10,78,0,52,73,0,0,0,5
2020-08-26,20,10,69,0,52,73,0,0,0,0
2020-08-27,21,9,73,0,48,81,0,0,0,5
2020-08-28,25,8,78,0,52,75,0,0,0,5
2020-08-29,14,9,42,0,34,49,0,0,0,4
2020-08-30,12,5,36,0,24,43,0,0,0,0
2020-08-31,29,10,91,0,60,83,0,0,0,6
2020-09-01,27,10,80,0,55,78,0,0,0,7
2020-09-02,25,8,72,0,48,74,0,0,0,4
2020-09-03,21,8,73,0,47,70,0,0,0,5
2020-09-04,23,9,67,0,46,64,0,0,0,6
2020-09-05,14,6,38,0,30,41,0,0,0,4
2020-09-06,13,5,31,0,24,42,0,0,0,0
2020-09-07,22,8,68,0,49,72,0,0,0,5
2020-09-08,22,8,59,0,49,73,0,0,0,8
2020-09-09,21,7,57,0,47,68,0,0,0,0
2020-09-10,21,9,64,0,47,73,0,0,0,3
2020-09-11,20,24,73,0,52,63,0,0,0,3
2020-09-12,12,7,38,0,62,46,0,0,0,4
2020-09-13,12,4,30,0,30,53,0,0,0,0
2020-09-14,23,8,60,0,42,69,0,0,0,6
2020-09-15,22,7,60,0,40,71,0,0,0,5
2020-09-16,21,7,61,0,37,73,0,0,0,4
2020-09-17,19,6,58,0,39,73,0,0,0,4
2020-09-18,22,7,63,0,40,58,0,0,0,4
2020-09-19,14,4,35,0,30,51,0,0,0,4
2020-09-20,12,5,28,0,19,40,0,0,0,0
2020-09-21,21,6,60,0,53,72,0,0,0,4
2020-09-22,22,7,61,0,46,70,0,0,0,4
2020-09-23,23,8,65,0,46,59,0,0,0,4
2020-09-24,16,8,46,0,30,51,0,0,0,0
2020-09-25,28,11,80,0,54,67,0,0,0,0
2020-09-26,17,8,44,0,34,52,0,0,0,0
2020-09-27,14,7,33,0,27,50,0,0,0,0
2020-09-28,29,10,76,0,56,92,0,0,0,6
2020-09-29,29,8,77,0,52,75,0,0,0,0
2020-09-30,32,9,89,0,57,85,0,0,0,0
2020-10-01,29,12,85,0,51,86,0,0,0,5
2020-10-02,32,10,76,0,55,72,0,0,0,0
2020-10-03,16,7,39,0,29,50,0,0,0,0
2020-10-04,12,6,32,0,19,46,0,0,0,0
2020-10-05,22,7,67,0,46,77,0,0,0,4
2020-10-06,24,7,65,0,39,76,0,0,0,4
2020-10-07,23,7,63,0,44,81,0,0,0,7
2020-10-08,23,7,61,0,43,78,0,0,0,4
2020-10-09,23,6,59,0,39,64,0,0,0,0
2020-10-10,13,5,39,0,26,52,0,0,0,0
2020-10-11,11,6,28,0,18,48,0,0,0,4
2020-10-12,20,7,62,0,37,77,0,0,0,5
2020-10-13,19,6,56,0,37,75,0,0,0,5
2020-10-14,18,8,56,0,39,71,0,0,0,0
2020-10-15,24,8,63,0,41,73,0,0,0,0
2020-10-16,23,7,64,0,41,67,0,0,0,4
2020-10-17,14,5,34,0,26,48,0,0,0,5
2020-10-18,8,4,24,0,20,40,0,0,0,0
2020-10-19,22,5,59,0,37,67,0,0,0,4
2020-10-20,20,8,54,0,37,60,0,0,0,5
2020-10-21,19,7,56,0,38,65,0,0,0,6
2020-10-22,23,7,57,0,37,66,0,0,0,6
2020-10-23,25,6,68,0,44,58,0,0,0,4
2020-10-24,17,6,44,0,29,49,0,0,0,0
2020-10-25,10,5,33,0,20,49,0,0,0,0
2020-10-26,31,7,100,0,50,75,0,0,0,0
2020-10-27,25,9,73,0,51,76,0,0,0,5
2020-10-28,26,7,71,0,42,70,0,0,0,5
2020-10-29,27,9,73,0,51,77,0,0,0,5
2020-10-30,31,8,85,0,55,69,0,0,0,0
2020-10-31,20,7,51,0,33,57,0,0,0,0
2020-11-01,16,6,39,0,29,55,0,0,0,4
2020-11-02,32,10,82,0,52,92,0,0,0,4
2020-11-03,26,8,74,0,48,85,0,0,0,6
2020-11-04,21,8,59,0,36,76,0,0,0,3
2020-11-05,21,8,55,2,40,84,0,0,0,4
2020-11-06,20,8,63,0,37,71,0,0,0,5
2020-11-07,12,8,34,0,24,51,0,0,0,0
2020-11-08,9,4,26,0,18,43,0,0,0,0
2020-11-09,23,6,65,0,43,79,0,0,0,4
2020-11-10,22,8,61,0,38,77,0,0,0,9
2020-11-11,19,8,59,0,41,77,0,0,0,5
2020-11-12,19,9,58,0,36,83,0,0,0,6
2020-11-13,24,7,65,0,43,70,0,0,0,6
2020-11-14,15,6,39,0,29,55,0,0,0,5
2020-11-15,12,5,29,0,21,55,0,0,0,0
2020-11-16,25,8,61,0,41,82,0,0,0,0
2020-11-17,21,8,59,0,40,80,0,0,0,4
2020-11-18,21,7,58,0,37,76,0,0,0,5
2020-11-19,19,8,59,0,38,72,0,0,0,0
2020-11-20,21,6,64,0,39,60,0,0,0,0
2020-11-21,13,6,35,0,25,54,0,0,0,0
2020-11-22,9,4,28,0,19,42,0,0,0,4
2020-11-23,22,7,60,0,38,78,0,0,0,4
2020-11-24,22,7,68,0,41,71,0,0,0,0
2020-11-25,30,9,77,0,50,65,0,0,0,4
2020-11-26,28,8,79,0,48,81,0,0,0,3
2020-11-27,30,9,74,0,52,68,0,0,0,0
2020-11-28,17,7,46,0,30,50,0,0,0,0
2020-11-29,15,7,38,0,26,46,0,0,0,5
2020-11-30,34,10,87,0,56,95,0,0,0,4
2020-12-01,29,9,80,0,54,87,0,0,0,0
2020-12-02,29,10,80,0,49,84,0,0,0,6
2020-12-03,23,10,73,0,49,91,0,0,0,4
2020-12-04,22,8,74,0,43,71,0,0,0,6
2020-12-05,13,6,40,0,30,50,0,0,0,0
2020-12-06,13,6,31,0,21,47,0,0,0,0
2020-12-07,27,8,80,0,47,72,0,0,0,5
2020-12-08,21,7,67,0,40,76,0,0,3,7
2020-12-09,22,5,62,0,39,66,0,0,0,3
2020-12-10,21,7,58,0,38,76,0,0,0,0
2020-12-11,24,7,64,0,43,69,0,0,0,5
2020-12-12,16,6,40,0,30,44,0,0,0,0
2020-12-13,13,6,32,0,21,41,0,0,0,0
2020-12-14,26,7,65,0,42,66,0,0,0,0
2020-12-15,30,10,79,0,50,61,0,0,0,0
2020-12-16,14,8,42,0,29,45,0,0,0,0
2020-12-17,26,9,78,0,46,65,0,0,0,7
2020-12-18,27,8,73,0,48,62,0,0,0,6
2020-12-19,14,7,45,0,31,46,0,0,0,0
2020-12-20,14,7,35,0,22,47,0,0,0,0
2020-12-21,29,8,70,0,48,73,0,0,0,6
2020-12-22,28,8,70,0,47,64,0,0,0,4
2020-12-23,27,9,66,0,42,56,0,0,0,6
2020-12-24,26,7,65,0,41,59,0,0,0,5
2020-12-25,11,4,28,0,19,28,0,0,0,0
2020-12-26,16,6,32,0,22,36,0,0,0,0
2020-12-27,14,6,31,0,19,34,0,0,0,8
2020-12-28,25,8,60,0,42,61,0,0,0,5
2020-12-29,22,7,59,0,39,64,0,0,0,6
2020-12-30,22,6,62,1,35,62,0,0,0,5
2020-12-31,24,8,63,0,37,53,0,0,0,5
2021-01-01,14,3,37,0,21,39,0,0,0,0
2021-01-02,18,6,42,1,27,41,0,0,0,0
2021-01-03,13,4,37,0,21,52,0,0,0,5
