date,Lodging,Flight,Hotel,Guest House,Booking,FlySafair,Lift Airline,Car Rental
2025-03-03,0,30,73,26,27,16,0,18
2025-03-04,0,33,55,22,27,12,0,17
2025-03-05,0,27,51,26,27,8,2,14
2025-03-06,0,25,51,22,25,13,0,13
2025-03-07,0,28,60,30,23,10,4,12
2025-03-08,0,23,45,24,16,5,0,12
2025-03-09,0,29,46,19,15,10,0,14
2025-03-10,0,26,65,27,28,12,0,18
2025-03-11,0,27,53,22,27,13,0,17
2025-03-12,0,24,55,26,27,8,0,15
2025-03-13,0,31,55,26,24,13,2,17
2025-03-14,0,28,51,30,21,12,0,15
2025-03-15,0,25,48,27,16,8,0,11
2025-03-16,0,26,49,18,17,11,0,13
2025-03-17,0,26,59,27,25,12,4,21
2025-03-18,0,29,100,26,30,14,0,19
2025-03-19,0,25,62,28,24,11,0,21
2025-03-20,0,28,60,26,26,13,0,17
2025-03-21,0,35,55,28,18,13,0,16
2025-03-22,0,29,55,23,16,11,0,11
2025-03-23,0,33,55,20,15,11,4,16
2025-03-24,0,28,59,23,26,16,3,19
2025-03-25,0,27,70,30,28,14,3,15
2025-03-26,0,29,59,29,27,16,0,19
2025-03-27,0,31,58,27,24,12,0,16
2025-03-28,0,27,49,29,24,11,0,14
2025-03-29,0,27,46,29,14,8,0,12
2025-03-30,0,25,46,27,14,13,0,12
2025-03-31,0,26,68,31,28,12,0,18
2025-04-01,0,29,52,22,24,13,0,16
2025-04-02,0,24,48,26,26,11,0,17
2025-04-03,0,28,57,27,28,14,0,17
2025-04-04,0,30,59,27,24,14,4,17
2025-04-05,0,24,45,27,16,11,0,13
2025-04-06,0,33,44,25,17,12,4,15
2025-04-07,0,28,76,27,29,14,0,18
2025-04-08,0,32,55,24,29,12,0,15
2025-04-09,0,26,52,21,26,11,0,17
2025-04-10,0,27,54,23,30,13,0,19
2025-04-11,0,26,60,30,24,15,0,14
2025-04-12,0,30,45,22,20,10,0,12
2025-04-13,0,26,50,18,16,9,0,14
2025-04-14,0,34,75,28,26,13,0,16
2025-04-15,0,30,58,27,25,13,0,17
2025-04-16,0,29,52,24,20,12,4,17
2025-04-17,0,31,51,27,18,10,0,20
2025-04-18,0,27,47,26,14,8,0,14
2025-04-19,0,29,47,27,15,7,0,9
2025-04-20,0,28,45,20,13,12,0,14
2025-04-21,0,30,68,21,21,11,0,15
2025-04-22,0,26,52,25,24,11,0,17
2025-04-23,0,32,55,26,20,15,0,16
2025-04-24,0,29,56,25,23,12,0,16
2025-04-25,0,26,55,27,18,10,0,18
2025-04-26,0,29,53,29,17,11,0,15
2025-04-27,0,28,52,27,13,9,0,12
2025-04-28,0,26,83,25,18,9,0,15
2025-04-29,0,29,55,29,26,11,0,17
2025-04-30,0,27,51,24,28,10,0,15
2025-05-01,0,26,47,27,18,12,0,12
2025-05-02,0,24,58,25,18,9,0,16
2025-05-03,0,28,42,24,12,12,0,11
2025-05-04,0,29,43,19,15,8,0,13
2025-05-05,0,30,75,22,27,13,0,16
2025-05-06,0,31,57,24,26,22,0,18
2025-05-07,0,40,54,21,35,100,0,17
2025-05-08,0,29,56,25,24,19,0,18
2025-05-09,0,28,60,25,20,11,0,13
2025-05-10,0,26,52,25,12,9,0,13
2025-05-11,0,27,45,20,15,11,3,13
2025-05-12,0,28,61,26,24,10,0,18
2025-05-13,0,26,87,26,23,13,0,16
2025-05-14,0,28,54,27,22,11,0,14
2025-05-15,0,25,60,25,23,14,0,15
2025-05-16,0,29,57,31,20,9,0,16
2025-05-17,0,26,47,25,16,11,0,12
2025-05-18,0,28,49,25,16,11,0,10
2025-05-19,0,29,77,25,23,8,0,14
2025-05-20,0,26,58,25,25,13,0,17
2025-05-21,0,24,51,24,21,10,0,15
2025-05-22,0,25,49,24,20,12,0,15
2025-05-23,0,28,56,27,19,10,0,13
2025-05-24,0,22,46,27,15,9,0,10
2025-05-25,0,28,47,21,14,9,0,12
2025-05-26,0,27,74,21,23,10,0,19
2025-05-27,0,26,49,21,25,11,0,14
2025-05-28,0,25,51,24,21,10,0,12
2025-05-29,0,26,54,25,20,9,0,17
2025-05-30,0,30,53,30,22,14,0,16
2025-05-31,0,23,47,26,13,9,0,9
2025-06-01,0,29,44,21,19,12,0,12
2025-06-02,0,27,73,26,24,11,0,14
2025-06-03,0,25,60,25,24,11,0,19
2025-06-04,0,31,56,25,24,14,0,17
2025-06-05,0,22,52,24,22,13,0,14
2025-06-06,0,28,54,32,25,12,0,15
2025-06-07,0,28,44,25,20,11,0,14
2025-06-08,0,26,52,21,18,10,0,13
2025-06-09,0,28,61,22,26,13,0,17
2025-06-10,0,25,78,26,29,12,0,17
2025-06-11,0,29,60,23,27,14,0,17
2025-06-12,0,42,69,27,29,16,0,14
2025-06-13,0,43,57,25,19,16,0,10
2025-06-14,0,32,56,27,17,8,0,11
2025-06-15,0,36,45,25,12,9,0,13
2025-06-16,0,40,71,24,19,9,0,17
2025-06-17,0,38,54,26,29,13,0,21
2025-06-18,0,29,56,24,27,10,0,14
2025-06-19,0,38,57,24,23,8,0,18
2025-06-20,0,34,60,21,20,8,0,18
2025-06-21,0,27,48,19,18,13,0,16
2025-06-22,0,39,55,23,25,12,0,17
2025-06-23,0,53,74,27,29,11,0,18
2025-06-24,0,38,64,22,31,16,3,15
2025-06-25,0,38,56,27,27,10,3,19
2025-06-26,0,34,51,28,27,10,0,17
2025-06-27,0,34,52,27,24,11,5,17
2025-06-28,0,30,52,30,17,12,0,10
2025-06-29,0,36,56,24,21,11,0,13
2025-06-30,0,36,63,25,31,13,0,17
2025-07-01,0,32,63,27,33,12,0,13
2025-07-02,0,30,54,29,27,9,0,12
2025-07-03,0,32,56,26,28,14,0,16
2025-07-04,0,37,57,28,21,9,0,14
